Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Newtown (NSW),2017-04-26 08:00:00 +1000,45.0,0.0,20.3,0.058
Newtown (NSW),2017-04-26 09:00:00 +1000,270.08,0.0,20.1,0.148
Newtown (NSW),2017-04-26 10:00:00 +1000,596.97,0.0,21.5,0.994
Newtown (NSW),2017-04-26 11:00:00 +1000,747.61,0.0,21.7,1.706
Newtown (NSW),2017-04-26 12:00:00 +1000,850.42,0.0,23.5,3.471
Newtown (NSW),2017-04-26 13:00:00 +1000,817.63,0.0,24.3,3.525
Newtown (NSW),2017-04-26 14:00:00 +1000,468.76,0.0,21.8,2.038
Newtown (NSW),2017-04-26 15:00:00 +1000,211.35,0.0,18.1,0.919
Newtown (NSW),2017-04-26 16:00:00 +1000,70.76,0.0,14.0,0.259
Newtown (NSW),2017-04-26 17:00:00 +1000,48.39,0.0,14.8,0.144
Newtown (NSW),2017-04-26 18:00:00 +1000,10.88,0.0,14.9,0.021
Newtown (NSW),2017-04-26 19:00:00 +1000,0.0,0.0,14.9,
Newtown (NSW),2017-04-26 20:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-26 21:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-26 22:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-26 23:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-27 00:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-27 01:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-04-27 02:00:00 +1000,0.0,0.0,14.8,
Newtown (NSW),2017-04-27 03:00:00 +1000,0.0,0.0,13.6,
Newtown (NSW),2017-04-27 04:00:00 +1000,0.0,0.0,13.0,
Newtown (NSW),2017-04-27 05:00:00 +1000,0.0,0.0,12.3,
Newtown (NSW),2017-04-27 06:00:00 +1000,0.0,0.0,12.3,
Newtown (NSW),2017-04-27 07:00:00 +1000,3.21,0.0,12.2,0.001
Newtown (NSW),2017-04-27 08:00:00 +1000,75.45,0.0,13.1,0.25
Newtown (NSW),2017-04-27 09:00:00 +1000,188.84,0.0,13.1,0.413
Newtown (NSW),2017-04-27 10:00:00 +1000,602.67,0.0,14.5,1.044
Newtown (NSW),2017-04-27 11:00:00 +1000,772.12,0.0,15.5,1.794
Newtown (NSW),2017-04-27 12:00:00 +1000,858.08,0.0,18.1,3.511
Newtown (NSW),2017-04-27 13:00:00 +1000,864.91,0.0,19.3,3.763
Newtown (NSW),2017-04-27 14:00:00 +1000,777.16,0.0,18.7,3.433
Newtown (NSW),2017-04-27 15:00:00 +1000,658.76,0.0,18.5,2.992
Newtown (NSW),2017-04-27 16:00:00 +1000,341.44,0.0,17.7,1.603
Newtown (NSW),2017-04-27 17:00:00 +1000,102.83,0.0,17.3,0.431
Newtown (NSW),2017-04-27 18:00:00 +1000,8.71,0.0,17.0,0.021
Newtown (NSW),2017-04-27 19:00:00 +1000,0.0,0.0,16.7,
Newtown (NSW),2017-04-27 20:00:00 +1000,0.0,0.0,16.9,
Newtown (NSW),2017-04-27 21:00:00 +1000,0.0,0.0,16.7,
Newtown (NSW),2017-04-27 22:00:00 +1000,0.0,0.0,16.3,
Newtown (NSW),2017-04-27 23:00:00 +1000,0.0,0.0,15.9,
Newtown (NSW),2017-04-28 00:00:00 +1000,0.07,0.0,15.6,
Newtown (NSW),2017-04-28 01:00:00 +1000,0.0,0.0,14.8,
Newtown (NSW),2017-04-28 02:00:00 +1000,0.0,0.0,13.7,
Newtown (NSW),2017-04-28 03:00:00 +1000,0.0,0.0,12.4,
Newtown (NSW),2017-04-28 04:00:00 +1000,0.0,0.0,11.5,
Newtown (NSW),2017-04-28 05:00:00 +1000,0.0,0.0,11.0,
Newtown (NSW),2017-04-28 06:00:00 +1000,0.0,0.0,10.4,
Newtown (NSW),2017-04-28 07:00:00 +1000,3.44,0.0,10.5,0.0
Newtown (NSW),2017-04-28 08:00:00 +1000,42.51,0.0,12.6,0.062
Newtown (NSW),2017-04-28 09:00:00 +1000,267.27,0.0,13.5,0.149
Newtown (NSW),2017-04-28 10:00:00 +1000,597.22,0.0,15.2,1.006
Newtown (NSW),2017-04-28 11:00:00 +1000,759.4,0.0,17.1,1.685
Newtown (NSW),2017-04-28 12:00:00 +1000,826.63,0.0,19.7,3.358
Newtown (NSW),2017-04-28 13:00:00 +1000,865.69,0.0,20.8,3.777
Newtown (NSW),2017-04-28 14:00:00 +1000,808.13,0.0,20.5,3.601
Newtown (NSW),2017-04-28 15:00:00 +1000,677.7,0.0,20.1,3.115
Newtown (NSW),2017-04-28 16:00:00 +1000,464.21,0.0,19.8,2.267
Newtown (NSW),2017-04-28 17:00:00 +1000,167.35,0.0,17.7,0.838
Newtown (NSW),2017-04-28 18:00:00 +1000,8.88,0.0,17.5,0.011
Newtown (NSW),2017-04-28 19:00:00 +1000,0.0,0.0,16.5,
Newtown (NSW),2017-04-28 20:00:00 +1000,0.0,0.0,16.3,
Newtown (NSW),2017-04-28 21:00:00 +1000,0.0,0.0,14.9,
Newtown (NSW),2017-04-28 22:00:00 +1000,0.0,0.0,14.2,
Newtown (NSW),2017-04-28 23:00:00 +1000,0.0,0.0,14.0,
Newtown (NSW),2017-04-29 00:00:00 +1000,0.0,0.0,13.6,
Newtown (NSW),2017-04-29 01:00:00 +1000,0.11,0.0,13.0,
Newtown (NSW),2017-04-29 02:00:00 +1000,0.16,0.0,12.5,
Newtown (NSW),2017-04-29 03:00:00 +1000,0.1,0.0,12.0,
Newtown (NSW),2017-04-29 04:00:00 +1000,0.0,0.0,11.7,
Newtown (NSW),2017-04-29 05:00:00 +1000,0.01,0.0,11.3,
Newtown (NSW),2017-04-29 06:00:00 +1000,0.02,0.0,11.2,
Newtown (NSW),2017-04-29 07:00:00 +1000,3.02,0.0,11.2,0.0
Newtown (NSW),2017-04-29 08:00:00 +1000,38.59,0.0,13.4,0.046
Newtown (NSW),2017-04-29 09:00:00 +1000,261.42,0.0,14.0,0.131
Newtown (NSW),2017-04-29 10:00:00 +1000,594.31,0.0,16.4,0.994
Newtown (NSW),2017-04-29 11:00:00 +1000,754.87,0.0,18.1,1.629
Newtown (NSW),2017-04-29 12:00:00 +1000,835.25,0.0,20.5,3.403
Newtown (NSW),2017-04-29 13:00:00 +1000,839.22,0.0,21.9,3.661
Newtown (NSW),2017-04-29 14:00:00 +1000,750.56,0.0,21.3,3.336
Newtown (NSW),2017-04-29 15:00:00 +1000,665.32,0.0,21.2,3.047
Newtown (NSW),2017-04-29 16:00:00 +1000,467.69,0.0,21.4,2.302
Newtown (NSW),2017-04-29 17:00:00 +1000,171.16,0.0,18.9,0.895
Newtown (NSW),2017-04-29 18:00:00 +1000,7.22,0.0,18.3,0.006
Newtown (NSW),2017-04-29 19:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-04-29 20:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-04-29 21:00:00 +1000,0.0,0.0,18.1,
Newtown (NSW),2017-04-29 22:00:00 +1000,0.0,0.0,16.6,
Newtown (NSW),2017-04-29 23:00:00 +1000,0.0,0.0,16.1,
Newtown (NSW),2017-04-30 00:00:00 +1000,0.0,0.0,15.9,
Newtown (NSW),2017-04-30 01:00:00 +1000,0.0,0.0,15.5,
Newtown (NSW),2017-04-30 02:00:00 +1000,0.0,0.0,14.9,
Newtown (NSW),2017-04-30 03:00:00 +1000,0.0,0.0,14.7,
Newtown (NSW),2017-04-30 04:00:00 +1000,0.0,0.0,14.7,
Newtown (NSW),2017-04-30 05:00:00 +1000,0.0,0.0,14.8,
Newtown (NSW),2017-04-30 06:00:00 +1000,0.0,0.0,14.7,
Newtown (NSW),2017-04-30 07:00:00 +1000,1.43,0.0,14.5,0.0
Newtown (NSW),2017-04-30 08:00:00 +1000,47.93,0.0,15.1,0.136
Newtown (NSW),2017-04-30 09:00:00 +1000,120.41,0.0,17.2,0.398
Newtown (NSW),2017-04-30 10:00:00 +1000,353.69,0.0,17.6,0.911
Newtown (NSW),2017-04-30 11:00:00 +1000,752.53,0.0,19.9,1.627
Newtown (NSW),2017-04-30 12:00:00 +1000,854.85,0.0,21.3,3.424
Newtown (NSW),2017-04-30 13:00:00 +1000,868.28,0.0,21.9,3.716
Newtown (NSW),2017-04-30 14:00:00 +1000,811.52,0.0,22.0,3.542
Newtown (NSW),2017-04-30 15:00:00 +1000,628.63,0.0,20.5,2.802
Newtown (NSW),2017-04-30 16:00:00 +1000,458.57,0.0,20.5,2.224
Newtown (NSW),2017-04-30 17:00:00 +1000,160.21,0.0,19.1,0.814
Newtown (NSW),2017-04-30 18:00:00 +1000,7.36,0.0,19.0,0.009
Newtown (NSW),2017-04-30 19:00:00 +1000,0.0,0.0,18.8,
Newtown (NSW),2017-04-30 20:00:00 +1000,0.0,0.0,18.5,
Newtown (NSW),2017-04-30 21:00:00 +1000,0.0,0.0,18.3,
Newtown (NSW),2017-04-30 22:00:00 +1000,0.0,0.0,17.1,
Newtown (NSW),2017-04-30 23:00:00 +1000,0.0,0.0,15.8,
Newtown (NSW),2017-05-01 00:00:00 +1000,0.0,0.0,15.3,
Newtown (NSW),2017-05-01 01:00:00 +1000,0.0,0.0,14.9,
Newtown (NSW),2017-05-01 02:00:00 +1000,0.0,0.0,14.5,
Newtown (NSW),2017-05-01 03:00:00 +1000,0.0,0.0,14.3,
Newtown (NSW),2017-05-01 04:00:00 +1000,0.0,0.0,13.9,
Newtown (NSW),2017-05-01 05:00:00 +1000,0.0,0.0,13.6,
Newtown (NSW),2017-05-01 06:00:00 +1000,0.02,0.0,13.4,
Newtown (NSW),2017-05-01 07:00:00 +1000,2.81,0.0,13.6,0.0
Newtown (NSW),2017-05-01 08:00:00 +1000,36.62,0.0,15.3,0.064
Newtown (NSW),2017-05-01 09:00:00 +1000,252.16,0.0,15.9,0.165
Newtown (NSW),2017-05-01 10:00:00 +1000,507.69,0.0,19.0,0.96
Newtown (NSW),2017-05-01 11:00:00 +1000,630.29,0.0,20.6,1.614
Newtown (NSW),2017-05-01 12:00:00 +1000,694.1,0.0,22.6,2.778
Newtown (NSW),2017-05-01 13:00:00 +1000,840.86,0.0,24.9,3.619
Newtown (NSW),2017-05-01 14:00:00 +1000,601.49,0.0,24.8,2.64
Newtown (NSW),2017-05-01 15:00:00 +1000,646.41,0.0,24.2,2.932
Newtown (NSW),2017-05-01 16:00:00 +1000,421.77,0.0,24.8,2.039
Newtown (NSW),2017-05-01 17:00:00 +1000,122.87,0.0,22.4,0.607
Newtown (NSW),2017-05-01 18:00:00 +1000,6.2,0.0,22.1,0.011
Newtown (NSW),2017-05-01 19:00:00 +1000,0.0,0.0,20.7,
Newtown (NSW),2017-05-01 20:00:00 +1000,0.0,0.0,19.9,
Newtown (NSW),2017-05-01 21:00:00 +1000,0.0,0.0,19.1,
Newtown (NSW),2017-05-01 22:00:00 +1000,0.0,0.0,19.7,
Newtown (NSW),2017-05-01 23:00:00 +1000,0.0,0.0,19.1,
Newtown (NSW),2017-05-02 00:00:00 +1000,0.0,0.0,19.3,
Newtown (NSW),2017-05-02 01:00:00 +1000,0.0,0.0,18.7,
Newtown (NSW),2017-05-02 02:00:00 +1000,0.0,0.0,17.6,
Newtown (NSW),2017-05-02 03:00:00 +1000,0.0,0.0,17.2,
Newtown (NSW),2017-05-02 04:00:00 +1000,0.0,0.0,16.6,
Newtown (NSW),2017-05-02 05:00:00 +1000,0.0,0.0,15.6,
Newtown (NSW),2017-05-02 06:00:00 +1000,0.0,0.0,14.8,
Newtown (NSW),2017-05-02 07:00:00 +1000,2.37,0.0,14.6,0.0
Newtown (NSW),2017-05-02 08:00:00 +1000,61.15,0.0,15.9,0.174
Newtown (NSW),2017-05-02 09:00:00 +1000,254.95,0.0,17.2,0.225
Newtown (NSW),2017-05-02 10:00:00 +1000,543.18,0.0,19.5,1.024
Newtown (NSW),2017-05-02 11:00:00 +1000,620.35,0.0,21.2,1.613
Newtown (NSW),2017-05-02 12:00:00 +1000,798.63,0.0,22.4,3.277
Newtown (NSW),2017-05-02 13:00:00 +1000,862.51,0.0,23.1,3.695
Newtown (NSW),2017-05-02 14:00:00 +1000,669.47,0.0,21.9,2.88
Newtown (NSW),2017-05-02 15:00:00 +1000,282.5,0.0,23.2,1.234
Newtown (NSW),2017-05-02 16:00:00 +1000,350.59,0.0,21.4,1.652
Newtown (NSW),2017-05-02 17:00:00 +1000,108.85,0.0,20.2,0.504
Newtown (NSW),2017-05-02 18:00:00 +1000,5.43,0.0,19.6,0.012
Newtown (NSW),2017-05-02 19:00:00 +1000,0.0,0.0,18.9,
Newtown (NSW),2017-05-02 20:00:00 +1000,0.0,0.0,17.9,
Newtown (NSW),2017-05-02 21:00:00 +1000,0.0,0.0,18.4,
Newtown (NSW),2017-05-02 22:00:00 +1000,0.0,0.0,18.0,
Newtown (NSW),2017-05-02 23:00:00 +1000,0.0,0.0,17.7,
Newtown (NSW),2017-05-03 00:00:00 +1000,0.01,0.0,17.4,
Newtown (NSW),2017-05-03 01:00:00 +1000,0.0,0.0,16.2,
Newtown (NSW),2017-05-03 02:00:00 +1000,0.0,0.0,15.7,
Newtown (NSW),2017-05-03 03:00:00 +1000,0.0,0.0,15.6,
Newtown (NSW),2017-05-03 04:00:00 +1000,0.0,0.0,15.3,
Newtown (NSW),2017-05-03 05:00:00 +1000,0.0,0.0,16.1,
Newtown (NSW),2017-05-03 06:00:00 +1000,0.0,0.0,16.2,
Newtown (NSW),2017-05-03 07:00:00 +1000,1.12,0.0,16.6,0.0
Newtown (NSW),2017-05-03 08:00:00 +1000,48.14,0.0,17.0,0.126
Newtown (NSW),2017-05-03 09:00:00 +1000,87.34,0.0,16.9,0.293
Newtown (NSW),2017-05-03 10:00:00 +1000,365.86,0.0,17.3,0.911
Newtown (NSW),2017-05-03 11:00:00 +1000,365.35,0.0,17.5,1.308
Newtown (NSW),2017-05-03 12:00:00 +1000,432.68,0.0,17.9,1.812
Newtown (NSW),2017-05-03 13:00:00 +1000,681.81,0.0,17.3,2.933
Newtown (NSW),2017-05-03 14:00:00 +1000,101.92,0.0,17.0,0.368
Newtown (NSW),2017-05-03 15:00:00 +1000,105.49,0.0,16.3,0.381
Newtown (NSW),2017-05-03 16:00:00 +1000,80.51,0.0,16.1,0.276
Newtown (NSW),2017-05-03 17:00:00 +1000,50.03,0.0,15.5,0.161
Newtown (NSW),2017-05-03 18:00:00 +1000,4.64,0.0,15.6,0.005
Newtown (NSW),2017-05-03 19:00:00 +1000,0.0,0.0,15.7,
Newtown (NSW),2017-05-03 20:00:00 +1000,0.0,0.0,15.7,
Newtown (NSW),2017-05-03 21:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-05-03 22:00:00 +1000,0.0,0.0,14.6,
Newtown (NSW),2017-05-03 23:00:00 +1000,0.0,0.0,14.0,
Newtown (NSW),2017-05-04 00:00:00 +1000,0.0,0.0,13.9,
Newtown (NSW),2017-05-04 01:00:00 +1000,0.01,0.0,13.5,
Newtown (NSW),2017-05-04 02:00:00 +1000,0.0,0.0,13.3,
Newtown (NSW),2017-05-04 03:00:00 +1000,0.0,0.0,12.8,
Newtown (NSW),2017-05-04 04:00:00 +1000,0.0,0.0,12.7,
Newtown (NSW),2017-05-04 05:00:00 +1000,0.0,0.0,12.3,
Newtown (NSW),2017-05-04 06:00:00 +1000,0.0,0.0,12.0,
Newtown (NSW),2017-05-04 07:00:00 +1000,1.95,0.0,12.2,0.0
Newtown (NSW),2017-05-04 08:00:00 +1000,53.55,0.0,13.6,0.131
Newtown (NSW),2017-05-04 09:00:00 +1000,169.67,0.0,14.7,0.445
Newtown (NSW),2017-05-04 10:00:00 +1000,574.27,0.0,16.6,1.021
Newtown (NSW),2017-05-04 11:00:00 +1000,557.11,0.0,18.5,1.366
Newtown (NSW),2017-05-04 12:00:00 +1000,219.66,0.0,19.6,0.913
Newtown (NSW),2017-05-04 13:00:00 +1000,185.74,0.0,19.2,0.776
Newtown (NSW),2017-05-04 14:00:00 +1000,227.74,0.0,19.2,0.967
Newtown (NSW),2017-05-04 15:00:00 +1000,171.67,0.0,19.5,0.708
Newtown (NSW),2017-05-04 16:00:00 +1000,166.66,0.0,19.1,0.725
Newtown (NSW),2017-05-04 17:00:00 +1000,47.09,0.0,19.0,0.148
Newtown (NSW),2017-05-04 18:00:00 +1000,2.55,0.0,18.9,0.0
Newtown (NSW),2017-05-04 19:00:00 +1000,0.0,0.0,18.9,
Newtown (NSW),2017-05-04 20:00:00 +1000,0.0,0.0,18.6,
Newtown (NSW),2017-05-04 21:00:00 +1000,0.0,0.0,18.5,
Newtown (NSW),2017-05-04 22:00:00 +1000,0.0,0.0,17.8,
Newtown (NSW),2017-05-04 23:00:00 +1000,0.0,0.0,17.0,
Newtown (NSW),2017-05-05 00:00:00 +1000,0.0,0.0,16.3,
Newtown (NSW),2017-05-05 01:00:00 +1000,0.0,0.0,16.0,
Newtown (NSW),2017-05-05 02:00:00 +1000,0.0,0.0,15.6,
Newtown (NSW),2017-05-05 03:00:00 +1000,0.0,0.0,14.6,
Newtown (NSW),2017-05-05 04:00:00 +1000,0.0,0.0,13.9,
Newtown (NSW),2017-05-05 05:00:00 +1000,0.0,0.0,13.4,
Newtown (NSW),2017-05-05 06:00:00 +1000,0.0,0.0,13.2,
Newtown (NSW),2017-05-05 07:00:00 +1000,1.46,0.0,12.8,0.0
Newtown (NSW),2017-05-05 08:00:00 +1000,33.67,0.0,14.9,0.047
Newtown (NSW),2017-05-05 09:00:00 +1000,218.87,0.0,15.1,0.135
Newtown (NSW),2017-05-05 10:00:00 +1000,562.86,0.0,17.0,0.955
Newtown (NSW),2017-05-05 11:00:00 +1000,721.4,0.0,18.3,1.478
Newtown (NSW),2017-05-05 12:00:00 +1000,809.12,0.0,20.6,3.247
Newtown (NSW),2017-05-05 13:00:00 +1000,686.79,0.0,20.4,2.944
Newtown (NSW),2017-05-05 14:00:00 +1000,696.88,0.0,20.8,3.119
Newtown (NSW),2017-05-05 15:00:00 +1000,646.66,0.0,20.5,2.994
Newtown (NSW),2017-05-05 16:00:00 +1000,408.22,0.0,20.3,2.037
Newtown (NSW),2017-05-05 17:00:00 +1000,142.78,0.0,19.6,0.72
Newtown (NSW),2017-05-05 18:00:00 +1000,6.43,0.0,19.4,0.01
Newtown (NSW),2017-05-05 19:00:00 +1000,0.0,0.0,19.0,
Newtown (NSW),2017-05-05 20:00:00 +1000,0.0,0.0,18.6,
Newtown (NSW),2017-05-05 21:00:00 +1000,0.0,0.0,18.1,
Newtown (NSW),2017-05-05 22:00:00 +1000,0.0,0.0,17.8,
Newtown (NSW),2017-05-05 23:00:00 +1000,0.0,0.0,16.9,
Newtown (NSW),2017-05-06 00:00:00 +1000,0.0,0.0,15.8,
Newtown (NSW),2017-05-06 01:00:00 +1000,0.0,0.0,15.0,
Newtown (NSW),2017-05-06 02:00:00 +1000,0.0,0.0,14.7,
Newtown (NSW),2017-05-06 03:00:00 +1000,0.0,0.0,14.0,
Newtown (NSW),2017-05-06 04:00:00 +1000,0.0,0.0,13.6,
Newtown (NSW),2017-05-06 05:00:00 +1000,0.0,0.0,13.5,
Newtown (NSW),2017-05-06 06:00:00 +1000,0.0,0.0,12.8,
Newtown (NSW),2017-05-06 07:00:00 +1000,2.15,0.0,13.1,0.0
Newtown (NSW),2017-05-06 08:00:00 +1000,35.47,0.0,13.5,0.066
Newtown (NSW),2017-05-06 09:00:00 +1000,172.38,0.0,14.8,0.319
Newtown (NSW),2017-05-06 10:00:00 +1000,497.12,0.0,16.7,0.982
Newtown (NSW),2017-05-06 11:00:00 +1000,596.49,0.0,19.7,1.473
Newtown (NSW),2017-05-06 12:00:00 +1000,676.39,0.0,23.0,2.744
Newtown (NSW),2017-05-06 13:00:00 +1000,793.12,0.0,25.4,3.404
Newtown (NSW),2017-05-06 14:00:00 +1000,762.1,0.0,25.1,3.318
Newtown (NSW),2017-05-06 15:00:00 +1000,605.88,0.0,25.2,2.641
Newtown (NSW),2017-05-06 16:00:00 +1000,345.23,0.0,23.7,1.623
Newtown (NSW),2017-05-06 17:00:00 +1000,116.16,0.0,22.5,0.534
Newtown (NSW),2017-05-06 18:00:00 +1000,4.96,0.0,21.4,0.01
Newtown (NSW),2017-05-06 19:00:00 +1000,0.05,0.0,20.4,
Newtown (NSW),2017-05-06 20:00:00 +1000,0.0,0.0,20.3,
Newtown (NSW),2017-05-06 21:00:00 +1000,0.0,0.0,18.7,
Newtown (NSW),2017-05-06 22:00:00 +1000,0.0,0.0,18.3,
Newtown (NSW),2017-05-06 23:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-05-07 00:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-05-07 01:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-05-07 02:00:00 +1000,0.0,0.0,18.2,
Newtown (NSW),2017-05-07 03:00:00 +1000,0.0,0.0,17.4,
Newtown (NSW),2017-05-07 04:00:00 +1000,0.0,0.0,17.2,
Newtown (NSW),2017-05-07 05:00:00 +1000,0.0,0.0,16.4,
Newtown (NSW),2017-05-07 06:00:00 +1000,0.0,0.0,15.1,
Newtown (NSW),2017-05-07 07:00:00 +1000,1.67,0.0,15.0,0.0
Newtown (NSW),2017-05-07 08:00:00 +1000,33.53,0.0,17.0,0.056
Newtown (NSW),2017-05-07 09:00:00 +1000,206.05,0.0,17.2,0.14
Newtown (NSW),2017-05-07 10:00:00 +1000,582.28,0.0,17.8,1.007
Newtown (NSW),2017-05-07 11:00:00 +1000,743.29,0.0,18.2,1.624
Newtown (NSW),2017-05-07 12:00:00 +1000,833.72,0.0,19.5,3.484
Newtown (NSW),2017-05-07 13:00:00 +1000,841.23,0.0,21.4,3.741
Newtown (NSW),2017-05-07 14:00:00 +1000,777.2,0.0,21.9,3.517
Newtown (NSW),2017-05-07 15:00:00 +1000,651.25,0.0,21.1,3.051
Newtown (NSW),2017-05-07 16:00:00 +1000,438.4,0.0,19.1,2.227
Newtown (NSW),2017-05-07 17:00:00 +1000,140.38,0.0,17.6,0.746
Newtown (NSW),2017-05-07 18:00:00 +1000,4.99,0.0,16.9,0.002
Newtown (NSW),2017-05-07 19:00:00 +1000,0.0,0.0,17.1,
Newtown (NSW),2017-05-07 20:00:00 +1000,0.0,0.0,16.7,
Newtown (NSW),2017-05-07 21:00:00 +1000,0.0,0.0,16.1,
Newtown (NSW),2017-05-07 22:00:00 +1000,0.0,0.0,14.5,
Newtown (NSW),2017-05-07 23:00:00 +1000,0.0,0.0,13.2,
Newtown (NSW),2017-05-08 00:00:00 +1000,0.0,0.0,12.7,
Newtown (NSW),2017-05-08 01:00:00 +1000,0.0,0.0,12.3,
Newtown (NSW),2017-05-08 02:00:00 +1000,0.01,0.0,11.6,
Newtown (NSW),2017-05-08 03:00:00 +1000,0.0,0.0,11.2,
Newtown (NSW),2017-05-08 04:00:00 +1000,0.0,0.0,11.0,
Newtown (NSW),2017-05-08 05:00:00 +1000,0.0,0.0,10.8,
Newtown (NSW),2017-05-08 06:00:00 +1000,0.0,0.0,10.4,
Newtown (NSW),2017-05-08 07:00:00 +1000,1.33,0.0,10.3,0.0
Newtown (NSW),2017-05-08 08:00:00 +1000,44.83,0.0,11.8,0.099
Newtown (NSW),2017-05-08 09:00:00 +1000,205.67,0.0,12.2,0.196
Newtown (NSW),2017-05-08 10:00:00 +1000,505.0,0.0,14.0,0.918
Newtown (NSW),2017-05-08 11:00:00 +1000,706.37,0.0,16.6,1.487
Newtown (NSW),2017-05-08 12:00:00 +1000,699.57,0.0,18.5,2.862
Newtown (NSW),2017-05-08 13:00:00 +1000,829.12,0.0,18.6,3.668
Newtown (NSW),2017-05-08 14:00:00 +1000,769.64,0.0,19.8,3.456
Newtown (NSW),2017-05-08 15:00:00 +1000,628.27,0.0,18.9,2.487
Newtown (NSW),2017-05-08 16:00:00 +1000,420.89,0.0,17.6,1.93
Newtown (NSW),2017-05-08 17:00:00 +1000,127.1,0.0,16.5,0.657
Newtown (NSW),2017-05-08 18:00:00 +1000,4.45,0.0,16.2,0.002
Newtown (NSW),2017-05-08 19:00:00 +1000,0.17,0.0,16.0,
Newtown (NSW),2017-05-08 20:00:00 +1000,0.22,0.0,15.6,
Newtown (NSW),2017-05-08 21:00:00 +1000,0.0,0.0,14.7,
Newtown (NSW),2017-05-08 22:00:00 +1000,0.0,0.0,13.4,
Newtown (NSW),2017-05-08 23:00:00 +1000,0.0,0.0,12.3,
Newtown (NSW),2017-05-09 00:00:00 +1000,0.0,0.0,12.2,
Newtown (NSW),2017-05-09 01:00:00 +1000,0.0,0.0,11.6,
Newtown (NSW),2017-05-09 02:00:00 +1000,0.0,0.0,11.1,
Newtown (NSW),2017-05-09 03:00:00 +1000,0.0,0.0,10.9,
Newtown (NSW),2017-05-09 04:00:00 +1000,0.0,0.0,10.7,
Newtown (NSW),2017-05-09 05:00:00 +1000,0.0,0.0,10.9,
Newtown (NSW),2017-05-09 06:00:00 +1000,0.0,0.0,11.2,
Newtown (NSW),2017-05-09 07:00:00 +1000,0.3,0.0,11.7,0.0
Newtown (NSW),2017-05-09 08:00:00 +1000,38.04,0.0,11.8,0.102
Newtown (NSW),2017-05-09 09:00:00 +1000,126.9,0.0,13.3,0.256
Newtown (NSW),2017-05-09 10:00:00 +1000,161.36,0.0,14.9,0.615
Newtown (NSW),2017-05-09 11:00:00 +1000,583.29,0.0,17.0,1.454
Newtown (NSW),2017-05-09 12:00:00 +1000,795.74,0.0,19.2,3.196
Newtown (NSW),2017-05-09 13:00:00 +1000,823.63,0.0,19.0,3.601
Newtown (NSW),2017-05-09 14:00:00 +1000,779.57,0.0,20.2,3.478
Newtown (NSW),2017-05-09 15:00:00 +1000,626.65,0.0,19.8,2.901
Newtown (NSW),2017-05-09 16:00:00 +1000,423.01,0.0,18.2,2.106
Newtown (NSW),2017-05-09 17:00:00 +1000,128.31,0.0,17.3,0.647
Newtown (NSW),2017-05-09 18:00:00 +1000,4.32,0.0,16.4,0.002
Newtown (NSW),2017-05-09 19:00:00 +1000,0.0,0.0,16.1,
Newtown (NSW),2017-05-09 20:00:00 +1000,0.05,0.0,16.4,
Newtown (NSW),2017-05-09 21:00:00 +1000,0.0,0.0,15.0,
Newtown (NSW),2017-05-09 22:00:00 +1000,0.0,0.0,14.1,
Newtown (NSW),2017-05-09 23:00:00 +1000,0.0,0.0,13.2,
Newtown (NSW),2017-05-10 00:00:00 +1000,0.0,0.0,12.8,
Newtown (NSW),2017-05-10 01:00:00 +1000,0.0,0.0,12.1,
Newtown (NSW),2017-05-10 02:00:00 +1000,0.0,0.0,11.8,
Newtown (NSW),2017-05-10 03:00:00 +1000,0.01,0.0,11.4,
Newtown (NSW),2017-05-10 04:00:00 +1000,0.0,0.0,11.2,
Newtown (NSW),2017-05-10 05:00:00 +1000,0.0,0.0,11.1,
Newtown (NSW),2017-05-10 06:00:00 +1000,0.0,0.0,10.6,
Newtown (NSW),2017-05-10 07:00:00 +1000,1.3,0.0,10.8,0.0
Newtown (NSW),2017-05-10 08:00:00 +1000,33.18,0.0,12.4,0.042
Newtown (NSW),2017-05-10 09:00:00 +1000,188.7,0.0,13.3,0.136
Newtown (NSW),2017-05-10 10:00:00 +1000,555.77,0.0,15.3,0.943
Newtown (NSW),2017-05-10 11:00:00 +1000,714.46,0.0,17.4,1.462
Newtown (NSW),2017-05-10 12:00:00 +1000,790.28,0.0,19.1,3.168
Newtown (NSW),2017-05-10 13:00:00 +1000,545.47,0.0,19.3,2.36
Newtown (NSW),2017-05-10 14:00:00 +1000,588.85,0.0,19.4,2.599
Newtown (NSW),2017-05-10 15:00:00 +1000,600.93,0.0,20.3,2.408
