Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Newtown (NSW),2021-02-10 02:00:00 +1000,0.07,0.0,17.4,
Newtown (NSW),2021-02-10 03:00:00 +1000,0.05,0.0,16.9,
Newtown (NSW),2021-02-10 04:00:00 +1000,0.0,0.0,16.7,
Newtown (NSW),2021-02-10 05:00:00 +1000,0.0,0.0,16.8,
Newtown (NSW),2021-02-10 06:00:00 +1000,2.73,0.0,16.7,0.0
Newtown (NSW),2021-02-10 07:00:00 +1000,51.1,0.0,17.3,0.125
Newtown (NSW),2021-02-10 08:00:00 +1000,165.69,0.0,18.7,0.544
Newtown (NSW),2021-02-10 09:00:00 +1000,231.15,0.0,21.6,0.835
Newtown (NSW),2021-02-10 10:00:00 +1000,522.15,0.0,22.9,1.772
Newtown (NSW),2021-02-10 11:00:00 +1000,871.82,0.0,24.5,3.146
Newtown (NSW),2021-02-10 12:00:00 +1000,796.71,0.0,25.4,3.136
Newtown (NSW),2021-02-10 13:00:00 +1000,629.6,0.0,26.2,2.551
Newtown (NSW),2021-02-10 14:00:00 +1000,890.65,0.0,26.7,3.582
Newtown (NSW),2021-02-10 15:00:00 +1000,424.66,0.0,25.9,1.737
Newtown (NSW),2021-02-10 16:00:00 +1000,485.89,0.0,25.2,2.002
Newtown (NSW),2021-02-10 17:00:00 +1000,215.07,0.0,22.5,0.867
Newtown (NSW),2021-02-10 18:00:00 +1000,190.12,0.0,21.2,0.884
Newtown (NSW),2021-02-10 19:00:00 +1000,34.88,0.0,20.4,0.087
Newtown (NSW),2021-02-10 20:00:00 +1000,0.98,0.0,20.4,0.0
Newtown (NSW),2021-02-10 21:00:00 +1000,0.0,0.0,20.7,
Newtown (NSW),2021-02-10 22:00:00 +1000,0.0,0.0,20.3,
Newtown (NSW),2021-02-10 23:00:00 +1000,0.0,0.0,20.5,
Newtown (NSW),2021-02-11 00:00:00 +1000,0.0,0.0,20.2,
Newtown (NSW),2021-02-11 01:00:00 +1000,0.0,0.0,20.2,
Newtown (NSW),2021-02-11 02:00:00 +1000,0.03,0.0,19.7,
Newtown (NSW),2021-02-11 03:00:00 +1000,0.0,0.0,19.3,
Newtown (NSW),2021-02-11 04:00:00 +1000,0.04,0.0,18.5,
Newtown (NSW),2021-02-11 05:00:00 +1000,0.05,0.0,18.0,
Newtown (NSW),2021-02-11 06:00:00 +1000,3.33,0.0,17.9,0.0
Newtown (NSW),2021-02-11 07:00:00 +1000,35.34,0.0,18.7,0.085
Newtown (NSW),2021-02-11 08:00:00 +1000,165.67,0.0,20.4,0.574
Newtown (NSW),2021-02-11 09:00:00 +1000,420.96,0.0,23.0,1.335
Newtown (NSW),2021-02-11 10:00:00 +1000,641.5,0.0,25.7,2.103
Newtown (NSW),2021-02-11 11:00:00 +1000,864.74,0.0,26.2,3.031
Newtown (NSW),2021-02-11 12:00:00 +1000,922.99,0.0,27.1,3.662
Newtown (NSW),2021-02-11 13:00:00 +1000,961.77,0.0,27.5,3.891
Newtown (NSW),2021-02-11 14:00:00 +1000,942.03,0.0,27.6,3.826
Newtown (NSW),2021-02-11 15:00:00 +1000,861.3,0.0,27.1,3.543
Newtown (NSW),2021-02-11 16:00:00 +1000,694.05,0.0,26.2,2.955
Newtown (NSW),2021-02-11 17:00:00 +1000,454.54,0.0,23.6,2.051
Newtown (NSW),2021-02-11 18:00:00 +1000,180.03,0.0,22.4,0.839
Newtown (NSW),2021-02-11 19:00:00 +1000,32.25,0.0,21.9,0.074
Newtown (NSW),2021-02-11 20:00:00 +1000,0.89,0.0,21.6,0.0
Newtown (NSW),2021-02-11 21:00:00 +1000,0.03,0.0,21.4,
Newtown (NSW),2021-02-11 22:00:00 +1000,0.0,0.0,21.4,
Newtown (NSW),2021-02-11 23:00:00 +1000,0.0,0.0,21.2,
Newtown (NSW),2021-02-12 00:00:00 +1000,0.0,0.0,20.9,
Newtown (NSW),2021-02-12 01:00:00 +1000,0.0,0.0,20.6,
Newtown (NSW),2021-02-12 02:00:00 +1000,0.02,0.0,20.1,
Newtown (NSW),2021-02-12 03:00:00 +1000,0.17,0.0,19.4,
Newtown (NSW),2021-02-12 04:00:00 +1000,0.0,0.0,19.2,
Newtown (NSW),2021-02-12 05:00:00 +1000,0.0,0.0,19.1,
Newtown (NSW),2021-02-12 06:00:00 +1000,1.48,0.0,19.2,0.0
Newtown (NSW),2021-02-12 07:00:00 +1000,47.66,0.0,20.0,0.133
Newtown (NSW),2021-02-12 08:00:00 +1000,135.4,0.0,21.2,0.487
Newtown (NSW),2021-02-12 09:00:00 +1000,301.88,0.0,22.9,1.085
Newtown (NSW),2021-02-12 10:00:00 +1000,359.16,0.0,24.5,1.359
Newtown (NSW),2021-02-12 11:00:00 +1000,760.54,0.0,27.8,2.653
Newtown (NSW),2021-02-12 12:00:00 +1000,609.22,0.0,27.5,2.356
Newtown (NSW),2021-02-12 13:00:00 +1000,255.58,0.0,28.6,1.01
Newtown (NSW),2021-02-12 14:00:00 +1000,707.31,0.0,31.6,2.79
Newtown (NSW),2021-02-12 15:00:00 +1000,787.89,0.0,32.0,3.117
Newtown (NSW),2021-02-12 16:00:00 +1000,372.42,0.0,30.2,1.525
Newtown (NSW),2021-02-12 17:00:00 +1000,308.0,0.0,26.9,1.248
Newtown (NSW),2021-02-12 18:00:00 +1000,77.88,0.0,25.6,0.247
Newtown (NSW),2021-02-12 19:00:00 +1000,9.03,0.0,25.7,0.005
Newtown (NSW),2021-02-12 20:00:00 +1000,0.0,0.0,23.2,
Newtown (NSW),2021-02-12 21:00:00 +1000,0.0,0.0,22.7,
Newtown (NSW),2021-02-12 22:00:00 +1000,0.0,0.0,22.4,
Newtown (NSW),2021-02-12 23:00:00 +1000,0.03,0.0,22.3,
Newtown (NSW),2021-02-13 00:00:00 +1000,0.0,0.0,21.8,
Newtown (NSW),2021-02-13 01:00:00 +1000,0.0,0.0,22.0,
Newtown (NSW),2021-02-13 02:00:00 +1000,0.0,0.0,22.0,
Newtown (NSW),2021-02-13 03:00:00 +1000,0.0,0.0,22.5,
Newtown (NSW),2021-02-13 04:00:00 +1000,0.0,0.0,22.9,
Newtown (NSW),2021-02-13 05:00:00 +1000,0.0,0.0,22.5,
Newtown (NSW),2021-02-13 06:00:00 +1000,0.22,0.0,22.3,
Newtown (NSW),2021-02-13 07:00:00 +1000,11.03,0.0,21.4,0.008
Newtown (NSW),2021-02-13 08:00:00 +1000,33.02,0.0,20.3,0.047
Newtown (NSW),2021-02-13 09:00:00 +1000,54.46,0.0,20.1,0.102
Newtown (NSW),2021-02-13 10:00:00 +1000,79.86,0.0,20.1,0.179
Newtown (NSW),2021-02-13 11:00:00 +1000,141.33,0.0,20.3,0.386
Newtown (NSW),2021-02-13 12:00:00 +1000,168.15,0.0,20.4,0.528
Newtown (NSW),2021-02-13 13:00:00 +1000,204.9,0.0,20.2,0.639
Newtown (NSW),2021-02-13 14:00:00 +1000,240.99,0.0,20.2,0.754
Newtown (NSW),2021-02-13 15:00:00 +1000,125.98,0.0,19.8,0.37
Newtown (NSW),2021-02-13 16:00:00 +1000,133.39,0.0,20.3,0.373
Newtown (NSW),2021-02-13 17:00:00 +1000,90.09,0.0,20.2,0.259
Newtown (NSW),2021-02-13 18:00:00 +1000,61.38,0.0,20.0,0.174
Newtown (NSW),2021-02-13 19:00:00 +1000,7.99,0.0,19.3,0.002
Newtown (NSW),2021-02-13 20:00:00 +1000,0.05,0.0,19.4,
Newtown (NSW),2021-02-13 21:00:00 +1000,0.03,0.0,19.9,
Newtown (NSW),2021-02-13 22:00:00 +1000,0.0,0.0,19.6,
Newtown (NSW),2021-02-13 23:00:00 +1000,0.0,0.0,19.6,
Newtown (NSW),2021-02-14 00:00:00 +1000,0.0,0.0,18.4,
Newtown (NSW),2021-02-14 01:00:00 +1000,0.08,0.0,18.1,
Newtown (NSW),2021-02-14 02:00:00 +1000,0.06,0.0,17.9,
Newtown (NSW),2021-02-14 03:00:00 +1000,0.12,0.0,17.6,
Newtown (NSW),2021-02-14 04:00:00 +1000,0.09,0.0,17.4,
Newtown (NSW),2021-02-14 05:00:00 +1000,0.2,0.0,17.2,
Newtown (NSW),2021-02-14 06:00:00 +1000,0.71,0.0,16.8,0.0
Newtown (NSW),2021-02-14 07:00:00 +1000,43.51,0.0,17.5,0.094
Newtown (NSW),2021-02-14 08:00:00 +1000,110.06,0.0,19.0,0.29
Newtown (NSW),2021-02-14 09:00:00 +1000,490.26,0.0,21.3,1.399
Newtown (NSW),2021-02-14 10:00:00 +1000,696.33,0.0,22.2,2.134
Newtown (NSW),2021-02-14 11:00:00 +1000,755.78,0.0,23.7,2.558
Newtown (NSW),2021-02-14 12:00:00 +1000,887.11,0.0,24.3,3.484
Newtown (NSW),2021-02-14 13:00:00 +1000,887.01,0.0,25.3,3.597
Newtown (NSW),2021-02-14 14:00:00 +1000,625.11,0.0,23.4,2.547
Newtown (NSW),2021-02-14 15:00:00 +1000,881.75,0.0,24.1,3.583
Newtown (NSW),2021-02-14 16:00:00 +1000,708.03,0.0,23.6,3.009
Newtown (NSW),2021-02-14 17:00:00 +1000,379.18,0.0,21.9,1.639
Newtown (NSW),2021-02-14 18:00:00 +1000,131.83,0.0,21.1,0.515
Newtown (NSW),2021-02-14 19:00:00 +1000,35.04,0.0,20.4,0.095
Newtown (NSW),2021-02-14 20:00:00 +1000,0.93,0.0,20.4,0.0
Newtown (NSW),2021-02-14 21:00:00 +1000,0.0,0.0,20.1,
Newtown (NSW),2021-02-14 22:00:00 +1000,0.0,0.0,20.0,
Newtown (NSW),2021-02-14 23:00:00 +1000,0.0,0.0,19.8,
Newtown (NSW),2021-02-15 00:00:00 +1000,0.0,0.0,19.8,
Newtown (NSW),2021-02-15 01:00:00 +1000,0.0,0.0,19.2,
Newtown (NSW),2021-02-15 02:00:00 +1000,0.01,0.0,19.2,
Newtown (NSW),2021-02-15 03:00:00 +1000,0.0,0.0,19.1,
Newtown (NSW),2021-02-15 04:00:00 +1000,0.0,0.0,18.9,
Newtown (NSW),2021-02-15 05:00:00 +1000,0.0,0.0,19.4,
Newtown (NSW),2021-02-15 06:00:00 +1000,1.22,0.0,19.6,0.0
Newtown (NSW),2021-02-15 07:00:00 +1000,36.74,0.0,20.3,0.087
Newtown (NSW),2021-02-15 08:00:00 +1000,106.71,0.0,20.5,0.368
Newtown (NSW),2021-02-15 09:00:00 +1000,159.45,0.0,20.7,0.606
Newtown (NSW),2021-02-15 10:00:00 +1000,273.76,0.0,22.1,1.061
Newtown (NSW),2021-02-15 11:00:00 +1000,296.49,0.0,22.3,1.191
Newtown (NSW),2021-02-15 12:00:00 +1000,348.88,0.0,22.5,1.409
Newtown (NSW),2021-02-15 13:00:00 +1000,617.01,0.0,23.2,2.477
Newtown (NSW),2021-02-15 14:00:00 +1000,760.01,0.0,23.0,3.075
Newtown (NSW),2021-02-15 15:00:00 +1000,778.68,0.0,22.9,3.174
Newtown (NSW),2021-02-15 16:00:00 +1000,436.62,0.0,21.6,1.821
Newtown (NSW),2021-02-15 17:00:00 +1000,146.41,0.0,20.7,0.545
Newtown (NSW),2021-02-15 18:00:00 +1000,53.53,0.0,19.6,0.15
Newtown (NSW),2021-02-15 19:00:00 +1000,13.34,0.0,19.4,0.012
Newtown (NSW),2021-02-15 20:00:00 +1000,0.13,0.0,19.0,0.0
Newtown (NSW),2021-02-15 21:00:00 +1000,0.0,0.0,19.1,
Newtown (NSW),2021-02-15 22:00:00 +1000,0.0,0.0,19.4,
Newtown (NSW),2021-02-15 23:00:00 +1000,0.39,0.0,19.6,
Newtown (NSW),2021-02-16 00:00:00 +1000,0.0,0.0,19.4,
Newtown (NSW),2021-02-16 01:00:00 +1000,0.12,0.0,19.3,
Newtown (NSW),2021-02-16 02:00:00 +1000,0.0,0.0,19.4,
Newtown (NSW),2021-02-16 03:00:00 +1000,0.0,0.0,19.5,
Newtown (NSW),2021-02-16 04:00:00 +1000,0.01,0.0,19.6,
Newtown (NSW),2021-02-16 05:00:00 +1000,0.0,0.0,19.9,
Newtown (NSW),2021-02-16 06:00:00 +1000,2.89,0.0,20.0,0.0
Newtown (NSW),2021-02-16 07:00:00 +1000,57.91,0.0,21.4,0.14
Newtown (NSW),2021-02-16 08:00:00 +1000,234.44,0.0,21.8,0.706
Newtown (NSW),2021-02-16 09:00:00 +1000,305.85,0.0,22.8,0.876
Newtown (NSW),2021-02-16 10:00:00 +1000,720.14,0.0,25.0,2.099
Newtown (NSW),2021-02-16 11:00:00 +1000,764.65,0.0,26.2,2.555
Newtown (NSW),2021-02-16 12:00:00 +1000,660.14,0.0,26.3,2.537
Newtown (NSW),2021-02-16 13:00:00 +1000,708.23,0.0,26.9,2.834
Newtown (NSW),2021-02-16 14:00:00 +1000,686.12,0.0,26.0,2.726
Newtown (NSW),2021-02-16 15:00:00 +1000,501.64,0.0,24.9,1.999
Newtown (NSW),2021-02-16 16:00:00 +1000,383.99,0.0,24.5,1.56
Newtown (NSW),2021-02-16 17:00:00 +1000,192.9,0.0,21.9,0.767
Newtown (NSW),2021-02-16 18:00:00 +1000,95.35,0.0,21.4,0.26
Newtown (NSW),2021-02-16 19:00:00 +1000,16.5,0.0,20.5,0.015
Newtown (NSW),2021-02-16 20:00:00 +1000,0.32,0.0,20.4,
Newtown (NSW),2021-02-16 21:00:00 +1000,0.11,0.0,20.2,
Newtown (NSW),2021-02-16 22:00:00 +1000,0.3,0.0,20.5,
Newtown (NSW),2021-02-16 23:00:00 +1000,0.5,0.0,20.5,
Newtown (NSW),2021-02-17 00:00:00 +1000,0.1,0.0,20.6,
Newtown (NSW),2021-02-17 01:00:00 +1000,0.35,0.0,20.5,
Newtown (NSW),2021-02-17 02:00:00 +1000,0.49,0.0,20.0,
Newtown (NSW),2021-02-17 03:00:00 +1000,0.36,0.0,19.9,
Newtown (NSW),2021-02-17 04:00:00 +1000,0.14,0.0,19.6,
Newtown (NSW),2021-02-17 05:00:00 +1000,0.15,0.0,19.2,
Newtown (NSW),2021-02-17 06:00:00 +1000,1.5,0.0,18.8,0.0
Newtown (NSW),2021-02-17 07:00:00 +1000,29.36,0.0,19.9,0.038
Newtown (NSW),2021-02-17 08:00:00 +1000,137.33,0.0,21.3,0.36
Newtown (NSW),2021-02-17 09:00:00 +1000,464.12,0.0,24.2,1.35
Newtown (NSW),2021-02-17 10:00:00 +1000,454.88,0.0,23.8,1.471
Newtown (NSW),2021-02-17 11:00:00 +1000,456.37,0.0,22.8,1.687
Newtown (NSW),2021-02-17 12:00:00 +1000,714.13,0.0,24.7,2.728
Newtown (NSW),2021-02-17 13:00:00 +1000,485.1,0.0,25.4,1.982
Newtown (NSW),2021-02-17 14:00:00 +1000,767.98,0.0,23.9,3.119
Newtown (NSW),2021-02-17 15:00:00 +1000,655.21,0.0,24.8,2.687
Newtown (NSW),2021-02-17 16:00:00 +1000,418.87,0.0,24.2,1.74
Newtown (NSW),2021-02-17 17:00:00 +1000,227.17,0.0,22.6,0.91
Newtown (NSW),2021-02-17 18:00:00 +1000,145.2,0.0,21.9,0.603
Newtown (NSW),2021-02-17 19:00:00 +1000,12.16,0.0,21.6,0.01
Newtown (NSW),2021-02-17 20:00:00 +1000,0.87,0.0,21.4,
Newtown (NSW),2021-02-17 21:00:00 +1000,0.6,0.0,20.5,
Newtown (NSW),2021-02-17 22:00:00 +1000,0.67,0.0,21.4,
Newtown (NSW),2021-02-17 23:00:00 +1000,0.02,0.0,20.7,
Newtown (NSW),2021-02-18 00:00:00 +1000,0.7,0.0,20.1,
Newtown (NSW),2021-02-18 01:00:00 +1000,0.87,0.0,20.6,
Newtown (NSW),2021-02-18 02:00:00 +1000,0.97,0.0,21.1,
Newtown (NSW),2021-02-18 03:00:00 +1000,0.92,0.0,20.5,
Newtown (NSW),2021-02-18 04:00:00 +1000,0.66,0.0,20.3,
Newtown (NSW),2021-02-18 05:00:00 +1000,0.97,0.0,20.8,
Newtown (NSW),2021-02-18 06:00:00 +1000,1.74,0.0,20.9,0.0
Newtown (NSW),2021-02-18 07:00:00 +1000,40.41,0.0,21.8,0.084
Newtown (NSW),2021-02-18 08:00:00 +1000,193.85,0.0,22.3,0.6
Newtown (NSW),2021-02-18 09:00:00 +1000,372.4,0.0,23.8,1.181
Newtown (NSW),2021-02-18 10:00:00 +1000,359.59,0.0,24.2,1.395
Newtown (NSW),2021-02-18 11:00:00 +1000,415.27,0.0,22.8,1.56
Newtown (NSW),2021-02-18 12:00:00 +1000,517.13,0.0,21.9,1.864
Newtown (NSW),2021-02-18 13:00:00 +1000,509.7,0.0,22.2,1.873
Newtown (NSW),2021-02-18 14:00:00 +1000,394.92,0.0,23.1,1.476
Newtown (NSW),2021-02-18 15:00:00 +1000,395.15,0.0,25.2,1.502
Newtown (NSW),2021-02-18 16:00:00 +1000,479.54,0.0,24.9,1.907
Newtown (NSW),2021-02-18 17:00:00 +1000,234.11,0.0,23.0,0.879
Newtown (NSW),2021-02-18 18:00:00 +1000,128.56,0.0,22.5,0.45
Newtown (NSW),2021-02-18 19:00:00 +1000,19.91,0.0,21.8,0.025
Newtown (NSW),2021-02-18 20:00:00 +1000,0.76,0.0,21.9,0.0
Newtown (NSW),2021-02-18 21:00:00 +1000,0.14,0.0,21.7,
Newtown (NSW),2021-02-18 22:00:00 +1000,0.03,0.0,21.9,
Newtown (NSW),2021-02-18 23:00:00 +1000,0.02,0.0,21.9,
Newtown (NSW),2021-02-19 00:00:00 +1000,0.08,0.0,20.5,
Newtown (NSW),2021-02-19 01:00:00 +1000,0.18,0.0,20.9,
Newtown (NSW),2021-02-19 02:00:00 +1000,0.05,0.0,21.2,
Newtown (NSW),2021-02-19 03:00:00 +1000,0.44,0.0,21.5,
Newtown (NSW),2021-02-19 04:00:00 +1000,0.11,0.0,21.7,
Newtown (NSW),2021-02-19 05:00:00 +1000,0.15,0.0,21.9,
Newtown (NSW),2021-02-19 06:00:00 +1000,1.54,0.0,21.9,0.002
Newtown (NSW),2021-02-19 07:00:00 +1000,59.94,0.0,22.6,0.142
Newtown (NSW),2021-02-19 08:00:00 +1000,202.78,0.0,23.7,0.655
Newtown (NSW),2021-02-19 09:00:00 +1000,365.17,0.0,25.6,1.18
Newtown (NSW),2021-02-19 10:00:00 +1000,431.0,0.0,27.3,1.417
Newtown (NSW),2021-02-19 11:00:00 +1000,433.98,0.0,27.8,1.471
Newtown (NSW),2021-02-19 12:00:00 +1000,556.87,0.0,28.7,2.096
Newtown (NSW),2021-02-19 13:00:00 +1000,701.55,0.0,28.7,2.716
Newtown (NSW),2021-02-19 14:00:00 +1000,709.13,0.0,26.9,2.776
Newtown (NSW),2021-02-19 15:00:00 +1000,457.93,0.0,28.5,1.816
Newtown (NSW),2021-02-19 16:00:00 +1000,621.62,0.0,28.1,2.569
Newtown (NSW),2021-02-19 17:00:00 +1000,465.59,0.0,25.1,2.058
Newtown (NSW),2021-02-19 18:00:00 +1000,180.0,0.0,24.0,0.824
Newtown (NSW),2021-02-19 19:00:00 +1000,32.51,0.0,23.0,0.077
Newtown (NSW),2021-02-19 20:00:00 +1000,0.22,0.0,22.6,0.0
Newtown (NSW),2021-02-19 21:00:00 +1000,0.0,0.0,22.2,
Newtown (NSW),2021-02-19 22:00:00 +1000,0.01,0.0,22.0,
Newtown (NSW),2021-02-19 23:00:00 +1000,0.0,0.0,21.7,
Newtown (NSW),2021-02-20 00:00:00 +1000,0.02,0.0,21.5,
Newtown (NSW),2021-02-20 01:00:00 +1000,0.0,0.0,20.8,
Newtown (NSW),2021-02-20 02:00:00 +1000,0.01,0.0,20.4,
Newtown (NSW),2021-02-20 03:00:00 +1000,0.0,0.0,20.3,
Newtown (NSW),2021-02-20 04:00:00 +1000,0.02,0.0,20.5,
Newtown (NSW),2021-02-20 05:00:00 +1000,0.01,0.0,20.4,
Newtown (NSW),2021-02-20 06:00:00 +1000,0.45,0.0,20.6,0.0
Newtown (NSW),2021-02-20 07:00:00 +1000,25.38,0.0,20.8,0.059
Newtown (NSW),2021-02-20 08:00:00 +1000,143.88,0.0,22.5,0.51
Newtown (NSW),2021-02-20 09:00:00 +1000,233.0,0.0,24.8,0.829
Newtown (NSW),2021-02-20 10:00:00 +1000,98.14,0.0,27.0,0.332
Newtown (NSW),2021-02-20 11:00:00 +1000,563.45,0.0,27.5,1.877
Newtown (NSW),2021-02-20 12:00:00 +1000,884.42,0.0,28.7,3.358
Newtown (NSW),2021-02-20 13:00:00 +1000,891.06,0.0,27.0,3.503
Newtown (NSW),2021-02-20 14:00:00 +1000,930.23,0.0,28.9,3.713
Newtown (NSW),2021-02-20 15:00:00 +1000,846.9,0.0,27.9,3.406
Newtown (NSW),2021-02-20 16:00:00 +1000,679.68,0.0,27.4,2.815
Newtown (NSW),2021-02-20 17:00:00 +1000,453.05,0.0,24.7,2.003
Newtown (NSW),2021-02-20 18:00:00 +1000,201.48,0.0,23.9,0.948
Newtown (NSW),2021-02-20 19:00:00 +1000,31.04,0.0,23.4,0.074
Newtown (NSW),2021-02-20 20:00:00 +1000,0.08,0.0,23.0,0.0
Newtown (NSW),2021-02-20 21:00:00 +1000,0.0,0.0,22.6,
Newtown (NSW),2021-02-20 22:00:00 +1000,0.0,0.0,22.2,
Newtown (NSW),2021-02-20 23:00:00 +1000,0.0,0.0,22.0,
Newtown (NSW),2021-02-21 00:00:00 +1000,0.01,0.0,21.8,
Newtown (NSW),2021-02-21 01:00:00 +1000,0.01,0.0,21.7,
Newtown (NSW),2021-02-21 02:00:00 +1000,0.0,0.0,21.5,
Newtown (NSW),2021-02-21 03:00:00 +1000,0.04,0.0,21.7,
Newtown (NSW),2021-02-21 04:00:00 +1000,0.11,0.0,21.7,
Newtown (NSW),2021-02-21 05:00:00 +1000,0.14,0.0,21.5,
Newtown (NSW),2021-02-21 06:00:00 +1000,1.07,0.0,21.8,0.0
Newtown (NSW),2021-02-21 07:00:00 +1000,20.28,0.0,22.0,0.018
Newtown (NSW),2021-02-21 08:00:00 +1000,90.52,0.0,23.2,0.272
Newtown (NSW),2021-02-21 09:00:00 +1000,325.63,0.0,24.6,1.039
Newtown (NSW),2021-02-21 10:00:00 +1000,396.97,0.0,25.5,1.262
Newtown (NSW),2021-02-21 11:00:00 +1000,427.88,0.0,26.6,1.405
Newtown (NSW),2021-02-21 12:00:00 +1000,953.85,0.0,27.2,3.562
Newtown (NSW),2021-02-21 13:00:00 +1000,975.79,0.0,27.6,3.794
Newtown (NSW),2021-02-21 14:00:00 +1000,802.2,0.0,27.7,3.146
Newtown (NSW),2021-02-21 15:00:00 +1000,718.49,0.0,27.8,2.83
Newtown (NSW),2021-02-21 16:00:00 +1000,393.79,0.0,27.5,1.604
Newtown (NSW),2021-02-21 17:00:00 +1000,472.05,0.0,25.2,2.073
Newtown (NSW),2021-02-21 18:00:00 +1000,187.83,0.0,24.2,0.872
Newtown (NSW),2021-02-21 19:00:00 +1000,28.86,0.0,23.0,0.061
Newtown (NSW),2021-02-21 20:00:00 +1000,0.0,0.0,22.7,
Newtown (NSW),2021-02-21 21:00:00 +1000,0.0,0.0,22.2,
Newtown (NSW),2021-02-21 22:00:00 +1000,0.0,0.0,22.5,
Newtown (NSW),2021-02-21 23:00:00 +1000,0.22,0.0,22.8,
Newtown (NSW),2021-02-22 00:00:00 +1000,0.0,0.0,22.2,
Newtown (NSW),2021-02-22 01:00:00 +1000,0.0,0.0,22.1,
Newtown (NSW),2021-02-22 02:00:00 +1000,0.02,0.0,21.7,
Newtown (NSW),2021-02-22 03:00:00 +1000,0.0,0.0,21.0,
Newtown (NSW),2021-02-22 04:00:00 +1000,0.0,0.0,20.5,
Newtown (NSW),2021-02-22 05:00:00 +1000,0.0,0.0,20.2,
Newtown (NSW),2021-02-22 06:00:00 +1000,0.64,0.0,20.1,0.0
Newtown (NSW),2021-02-22 07:00:00 +1000,25.92,0.0,20.4,0.057
Newtown (NSW),2021-02-22 08:00:00 +1000,153.94,0.0,22.0,0.526
Newtown (NSW),2021-02-22 09:00:00 +1000,409.88,0.0,25.3,1.271
Newtown (NSW),2021-02-22 10:00:00 +1000,642.86,0.0,27.5,1.902
Newtown (NSW),2021-02-22 11:00:00 +1000,813.19,0.0,28.3,2.475
Newtown (NSW),2021-02-22 12:00:00 +1000,913.96,0.0,28.3,3.492
Newtown (NSW),2021-02-22 13:00:00 +1000,953.83,0.0,29.2,3.778
Newtown (NSW),2021-02-22 14:00:00 +1000,914.5,0.0,29.0,3.627
Newtown (NSW),2021-02-22 15:00:00 +1000,770.49,0.0,28.5,3.095
Newtown (NSW),2021-02-22 16:00:00 +1000,592.77,0.0,25.3,2.385
Newtown (NSW),2021-02-22 17:00:00 +1000,287.05,0.0,23.6,1.167
Newtown (NSW),2021-02-22 18:00:00 +1000,33.92,0.0,22.4,0.08
Newtown (NSW),2021-02-22 19:00:00 +1000,12.89,0.0,21.5,0.017
Newtown (NSW),2021-02-22 20:00:00 +1000,0.03,0.0,20.6,
Newtown (NSW),2021-02-22 21:00:00 +1000,0.17,0.0,20.0,
Newtown (NSW),2021-02-22 22:00:00 +1000,0.07,0.0,20.7,
Newtown (NSW),2021-02-22 23:00:00 +1000,0.12,0.0,20.8,
Newtown (NSW),2021-02-23 00:00:00 +1000,0.13,0.0,20.8,
Newtown (NSW),2021-02-23 01:00:00 +1000,0.24,0.0,20.9,
Newtown (NSW),2021-02-23 02:00:00 +1000,0.0,0.0,20.9,
