Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
St Ives (NSW),2020-05-21 17:00:00 +1000,,,14.0,0.08
St Ives (NSW),2020-05-21 18:00:00 +1000,,,13.2,0.0
St Ives (NSW),2020-05-22 08:00:00 +1000,,,8.9,0.023
St Ives (NSW),2020-05-22 09:00:00 +1000,,,10.4,0.244
St Ives (NSW),2020-05-22 10:00:00 +1000,,,12.0,0.724
St Ives (NSW),2020-05-22 11:00:00 +1000,,,13.7,1.463
St Ives (NSW),2020-05-22 12:00:00 +1000,,,13.6,1.325
St Ives (NSW),2020-05-22 13:00:00 +1000,,,13.8,0.688
St Ives (NSW),2020-05-22 14:00:00 +1000,,,13.3,1.078
St Ives (NSW),2020-05-22 15:00:00 +1000,,,13.3,0.23
St Ives (NSW),2020-05-22 16:00:00 +1000,,,13.4,0.124
St Ives (NSW),2020-05-22 17:00:00 +1000,,,13.4,0.023
St Ives (NSW),2020-05-22 18:00:00 +1000,,,13.0,0.0
St Ives (NSW),2020-05-23 07:00:00 +1000,,,11.1,0.0
St Ives (NSW),2020-05-23 08:00:00 +1000,,,12.4,0.124
St Ives (NSW),2020-05-23 09:00:00 +1000,,,14.0,0.742
St Ives (NSW),2020-05-23 10:00:00 +1000,,,15.5,2.592
St Ives (NSW),2020-05-23 11:00:00 +1000,,,16.1,2.826
St Ives (NSW),2020-05-23 12:00:00 +1000,,,15.7,0.823
St Ives (NSW),2020-05-23 13:00:00 +1000,,,14.5,0.846
St Ives (NSW),2020-05-23 14:00:00 +1000,,,14.1,0.491
St Ives (NSW),2020-05-23 15:00:00 +1000,,,14.2,0.47
St Ives (NSW),2020-05-23 16:00:00 +1000,,,12.9,0.176
St Ives (NSW),2020-05-23 17:00:00 +1000,,,12.2,0.041
St Ives (NSW),2020-05-23 18:00:00 +1000,,,12.3,0.0
St Ives (NSW),2020-05-24 08:00:00 +1000,,,13.2,0.027
St Ives (NSW),2020-05-24 09:00:00 +1000,,,13.6,0.187
St Ives (NSW),2020-05-24 10:00:00 +1000,,,15.0,0.718
St Ives (NSW),2020-05-24 11:00:00 +1000,,,14.9,0.835
St Ives (NSW),2020-05-24 12:00:00 +1000,,,15.2,0.544
St Ives (NSW),2020-05-24 13:00:00 +1000,,,15.4,1.015
St Ives (NSW),2020-05-24 14:00:00 +1000,,,15.2,0.664
St Ives (NSW),2020-05-24 15:00:00 +1000,,,14.5,0.362
St Ives (NSW),2020-05-24 16:00:00 +1000,,,14.7,0.238
St Ives (NSW),2020-05-24 17:00:00 +1000,,,14.5,0.042
St Ives (NSW),2020-05-24 18:00:00 +1000,,,14.3,0.0
St Ives (NSW),2020-05-25 08:00:00 +1000,,,11.3,0.028
St Ives (NSW),2020-05-25 09:00:00 +1000,,,11.2,0.163
St Ives (NSW),2020-05-25 10:00:00 +1000,,,11.9,0.264
St Ives (NSW),2020-05-25 11:00:00 +1000,,,13.6,0.343
St Ives (NSW),2020-05-25 12:00:00 +1000,,,13.2,0.388
St Ives (NSW),2020-05-25 13:00:00 +1000,,,13.7,0.475
St Ives (NSW),2020-05-25 14:00:00 +1000,,,14.1,0.361
St Ives (NSW),2020-05-25 15:00:00 +1000,,,14.2,0.238
St Ives (NSW),2020-05-25 16:00:00 +1000,,,13.3,0.095
St Ives (NSW),2020-05-25 17:00:00 +1000,,,12.7,0.013
St Ives (NSW),2020-05-26 08:00:00 +1000,,,12.7,0.0
St Ives (NSW),2020-05-26 09:00:00 +1000,,,13.0,0.0
St Ives (NSW),2020-05-26 10:00:00 +1000,,,13.8,0.0
St Ives (NSW),2020-05-26 11:00:00 +1000,,,15.1,0.0
St Ives (NSW),2020-05-26 12:00:00 +1000,,,16.7,0.0
St Ives (NSW),2020-05-26 13:00:00 +1000,,,16.8,1.338
St Ives (NSW),2020-05-26 14:00:00 +1000,,,16.6,1.111
St Ives (NSW),2020-05-26 15:00:00 +1000,,,16.9,1.069
St Ives (NSW),2020-05-26 16:00:00 +1000,,,15.5,0.348
St Ives (NSW),2020-05-26 17:00:00 +1000,,,15.6,0.076
St Ives (NSW),2020-05-26 18:00:00 +1000,,,15.3,0.0
St Ives (NSW),2020-05-27 07:00:00 +1000,,,10.4,0.0
St Ives (NSW),2020-05-27 08:00:00 +1000,,,11.0,0.08
St Ives (NSW),2020-05-27 09:00:00 +1000,,,13.6,0.62
St Ives (NSW),2020-05-27 10:00:00 +1000,,,14.9,2.447
St Ives (NSW),2020-05-27 11:00:00 +1000,,,15.7,3.035
St Ives (NSW),2020-05-27 12:00:00 +1000,,,16.9,2.933
St Ives (NSW),2020-05-27 13:00:00 +1000,,,16.8,1.46
St Ives (NSW),2020-05-27 14:00:00 +1000,,,16.8,1.446
St Ives (NSW),2020-05-27 15:00:00 +1000,,,16.2,0.576
St Ives (NSW),2020-05-27 16:00:00 +1000,,,15.8,0.726
St Ives (NSW),2020-05-27 17:00:00 +1000,,,14.2,0.066
St Ives (NSW),2020-05-27 18:00:00 +1000,,,14.2,0.0
St Ives (NSW),2020-05-28 07:00:00 +1000,,,10.0,0.0
St Ives (NSW),2020-05-28 08:00:00 +1000,,,10.9,0.0
St Ives (NSW),2020-05-28 09:00:00 +1000,,,13.1,0.0
St Ives (NSW),2020-05-28 10:00:00 +1000,,,15.5,1.6
St Ives (NSW),2020-05-28 11:00:00 +1000,,,17.6,2.987
St Ives (NSW),2020-05-28 12:00:00 +1000,,,18.0,3.255
St Ives (NSW),2020-05-28 13:00:00 +1000,,,18.5,3.224
St Ives (NSW),2020-05-28 14:00:00 +1000,,,18.8,2.894
St Ives (NSW),2020-05-28 15:00:00 +1000,,,19.1,2.286
St Ives (NSW),2020-05-28 16:00:00 +1000,,,18.4,1.291
St Ives (NSW),2020-05-28 17:00:00 +1000,,,16.1,0.099
St Ives (NSW),2020-05-28 18:00:00 +1000,,,15.5,0.0
St Ives (NSW),2020-05-29 08:00:00 +1000,,,11.2,0.014
St Ives (NSW),2020-05-29 09:00:00 +1000,,,11.2,0.167
St Ives (NSW),2020-05-29 10:00:00 +1000,,,12.4,0.741
St Ives (NSW),2020-05-29 11:00:00 +1000,,,13.8,0.732
St Ives (NSW),2020-05-29 12:00:00 +1000,,,13.5,0.417
St Ives (NSW),2020-05-29 13:00:00 +1000,,,14.2,0.672
St Ives (NSW),2020-05-29 14:00:00 +1000,,,13.6,0.368
St Ives (NSW),2020-05-29 15:00:00 +1000,,,14.1,0.255
St Ives (NSW),2020-05-29 16:00:00 +1000,,,14.4,0.432
St Ives (NSW),2020-05-29 17:00:00 +1000,,,13.8,0.081
St Ives (NSW),2020-05-29 18:00:00 +1000,,,13.1,0.0
St Ives (NSW),2020-05-30 07:00:00 +1000,,,10.3,0.0
St Ives (NSW),2020-05-30 08:00:00 +1000,,,11.2,0.0
St Ives (NSW),2020-05-30 09:00:00 +1000,,,13.0,0.0
St Ives (NSW),2020-05-30 10:00:00 +1000,,,15.4,1.73
St Ives (NSW),2020-05-30 11:00:00 +1000,,,17.5,2.946
St Ives (NSW),2020-05-30 12:00:00 +1000,,,17.5,2.533
St Ives (NSW),2020-05-30 13:00:00 +1000,,,18.4,3.275
St Ives (NSW),2020-05-30 14:00:00 +1000,,,17.1,2.593
St Ives (NSW),2020-05-30 15:00:00 +1000,,,17.2,1.194
St Ives (NSW),2020-05-30 16:00:00 +1000,,,16.2,1.19
St Ives (NSW),2020-05-30 17:00:00 +1000,,,14.7,0.061
St Ives (NSW),2020-05-30 18:00:00 +1000,,,14.5,0.0
St Ives (NSW),2020-05-31 07:00:00 +1000,,,12.8,0.0
St Ives (NSW),2020-05-31 08:00:00 +1000,,,13.7,0.0
St Ives (NSW),2020-05-31 09:00:00 +1000,,,15.0,0.349
St Ives (NSW),2020-05-31 10:00:00 +1000,,,16.4,0.794
St Ives (NSW),2020-05-31 11:00:00 +1000,,,16.6,1.131
St Ives (NSW),2020-05-31 12:00:00 +1000,,,16.8,0.9
St Ives (NSW),2020-05-31 13:00:00 +1000,,,18.2,1.374
St Ives (NSW),2020-05-31 14:00:00 +1000,,,18.5,2.819
St Ives (NSW),2020-05-31 15:00:00 +1000,,,19.5,2.239
St Ives (NSW),2020-05-31 16:00:00 +1000,,,18.4,1.256
St Ives (NSW),2020-05-31 17:00:00 +1000,,,16.9,0.066
St Ives (NSW),2020-05-31 18:00:00 +1000,,,16.5,0.0
St Ives (NSW),2020-06-01 08:00:00 +1000,,,15.3,0.035
St Ives (NSW),2020-06-01 09:00:00 +1000,,,16.4,0.532
St Ives (NSW),2020-06-01 10:00:00 +1000,,,18.0,2.355
St Ives (NSW),2020-06-01 11:00:00 +1000,,,19.0,2.899
St Ives (NSW),2020-06-03 13:00:00 +1000,,,16.6,0.0
