Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2020-04-09 19:00:00 +1000,,,17.2,0.0
Blacktown (NSW),2020-04-10 07:00:00 +1000,,,16.0,0.0
Blacktown (NSW),2020-04-10 08:00:00 +1000,,,16.4,0.244
Blacktown (NSW),2020-04-10 09:00:00 +1000,,,16.7,0.739
Blacktown (NSW),2020-04-10 10:00:00 +1000,,,17.2,1.566
Blacktown (NSW),2020-04-10 11:00:00 +1000,,,17.6,2.19
Blacktown (NSW),2020-04-10 12:00:00 +1000,,,18.0,2.143
Blacktown (NSW),2020-04-10 13:00:00 +1000,,,19.3,2.559
Blacktown (NSW),2020-04-10 14:00:00 +1000,,,20.9,9.267
Blacktown (NSW),2020-04-10 15:00:00 +1000,,,21.8,4.782
Blacktown (NSW),2020-04-10 16:00:00 +1000,,,20.6,3.614
Blacktown (NSW),2020-04-10 17:00:00 +1000,,,15.0,1.324
Blacktown (NSW),2020-04-10 18:00:00 +1000,,,14.2,0.229
Blacktown (NSW),2020-04-10 19:00:00 +1000,,,14.2,0.0
Blacktown (NSW),2020-04-11 07:00:00 +1000,,,11.4,0.084
Blacktown (NSW),2020-04-11 08:00:00 +1000,,,17.8,2.456
Blacktown (NSW),2020-04-11 09:00:00 +1000,,,20.0,9.317
Blacktown (NSW),2020-04-11 10:00:00 +1000,,,21.8,12.298
Blacktown (NSW),2020-04-11 11:00:00 +1000,,,22.4,14.677
Blacktown (NSW),2020-04-11 12:00:00 +1000,,,24.0,15.371
Blacktown (NSW),2020-04-11 13:00:00 +1000,,,25.0,12.782
Blacktown (NSW),2020-04-11 14:00:00 +1000,,,24.2,11.519
Blacktown (NSW),2020-04-11 15:00:00 +1000,,,23.6,4.074
Blacktown (NSW),2020-04-11 16:00:00 +1000,,,22.2,3.974
Blacktown (NSW),2020-04-11 17:00:00 +1000,,,20.6,2.649
Blacktown (NSW),2020-04-11 18:00:00 +1000,,,19.2,0.226
Blacktown (NSW),2020-04-11 19:00:00 +1000,,,18.0,0.0
Blacktown (NSW),2020-04-12 07:00:00 +1000,,,10.3,0.101
Blacktown (NSW),2020-04-12 08:00:00 +1000,,,12.9,1.903
Blacktown (NSW),2020-04-12 09:00:00 +1000,,,15.2,8.443
Blacktown (NSW),2020-04-12 10:00:00 +1000,,,17.1,12.477
Blacktown (NSW),2020-04-12 11:00:00 +1000,,,18.0,14.582
Blacktown (NSW),2020-04-12 12:00:00 +1000,,,19.1,15.401
Blacktown (NSW),2020-04-12 13:00:00 +1000,,,19.8,15.025
Blacktown (NSW),2020-04-12 14:00:00 +1000,,,20.4,12.179
Blacktown (NSW),2020-04-12 15:00:00 +1000,,,20.6,4.031
Blacktown (NSW),2020-04-12 16:00:00 +1000,,,21.4,3.734
Blacktown (NSW),2020-04-12 17:00:00 +1000,,,18.3,2.311
Blacktown (NSW),2020-04-12 18:00:00 +1000,,,15.8,0.15
Blacktown (NSW),2020-04-12 19:00:00 +1000,,,14.6,0.0
Blacktown (NSW),2020-04-13 07:00:00 +1000,,,8.6,0.121
Blacktown (NSW),2020-04-13 08:00:00 +1000,,,12.8,1.842
Blacktown (NSW),2020-04-13 09:00:00 +1000,,,14.9,8.107
Blacktown (NSW),2020-04-13 10:00:00 +1000,,,17.5,10.689
Blacktown (NSW),2020-04-13 11:00:00 +1000,,,18.6,13.988
Blacktown (NSW),2020-04-13 12:00:00 +1000,,,19.4,10.419
Blacktown (NSW),2020-04-13 13:00:00 +1000,,,20.3,14.765
Blacktown (NSW),2020-04-13 14:00:00 +1000,,,21.5,11.215
Blacktown (NSW),2020-04-13 15:00:00 +1000,,,21.4,4.362
Blacktown (NSW),2020-04-13 16:00:00 +1000,,,20.4,3.399
Blacktown (NSW),2020-04-13 17:00:00 +1000,,,18.6,1.722
Blacktown (NSW),2020-04-13 18:00:00 +1000,,,17.6,0.26
Blacktown (NSW),2020-04-13 19:00:00 +1000,,,16.9,0.0
Blacktown (NSW),2020-04-14 07:00:00 +1000,,,11.7,0.086
Blacktown (NSW),2020-04-14 08:00:00 +1000,,,14.1,1.704
Blacktown (NSW),2020-04-14 09:00:00 +1000,,,16.5,7.8
Blacktown (NSW),2020-04-14 10:00:00 +1000,,,18.4,11.735
Blacktown (NSW),2020-04-14 11:00:00 +1000,,,20.6,13.829
Blacktown (NSW),2020-04-14 12:00:00 +1000,,,23.0,14.561
Blacktown (NSW),2020-04-14 13:00:00 +1000,,,24.1,14.442
Blacktown (NSW),2020-04-14 14:00:00 +1000,,,25.3,11.489
Blacktown (NSW),2020-04-14 15:00:00 +1000,,,26.1,3.654
Blacktown (NSW),2020-04-14 16:00:00 +1000,,,25.2,3.374
Blacktown (NSW),2020-04-14 17:00:00 +1000,,,23.3,1.927
Blacktown (NSW),2020-04-14 18:00:00 +1000,,,20.0,0.12
Blacktown (NSW),2020-04-14 19:00:00 +1000,,,18.4,0.0
Blacktown (NSW),2020-04-15 07:00:00 +1000,,,13.2,0.159
Blacktown (NSW),2020-04-15 08:00:00 +1000,,,16.2,1.872
Blacktown (NSW),2020-04-15 09:00:00 +1000,,,19.4,7.362
Blacktown (NSW),2020-04-15 10:00:00 +1000,,,20.8,11.023
Blacktown (NSW),2020-04-15 11:00:00 +1000,,,23.5,12.064
Blacktown (NSW),2020-04-15 12:00:00 +1000,,,25.7,14.23
Blacktown (NSW),2020-04-15 13:00:00 +1000,,,26.9,13.961
Blacktown (NSW),2020-04-15 14:00:00 +1000,,,27.9,10.789
Blacktown (NSW),2020-04-15 15:00:00 +1000,,,28.9,3.435
Blacktown (NSW),2020-04-15 16:00:00 +1000,,,28.2,3.191
Blacktown (NSW),2020-04-15 17:00:00 +1000,,,26.0,1.724
Blacktown (NSW),2020-04-15 18:00:00 +1000,,,22.3,0.092
Blacktown (NSW),2020-04-16 07:00:00 +1000,,,18.2,0.05
Blacktown (NSW),2020-04-16 08:00:00 +1000,,,18.7,1.127
Blacktown (NSW),2020-04-16 09:00:00 +1000,,,20.6,2.089
Blacktown (NSW),2020-04-16 10:00:00 +1000,,,21.6,3.162
Blacktown (NSW),2020-04-16 11:00:00 +1000,,,23.8,5.086
Blacktown (NSW),2020-04-16 12:00:00 +1000,,,24.5,6.52
Blacktown (NSW),2020-04-16 13:00:00 +1000,,,24.6,3.948
Blacktown (NSW),2020-04-16 14:00:00 +1000,,,24.2,2.218
Blacktown (NSW),2020-04-16 15:00:00 +1000,,,24.3,1.1
Blacktown (NSW),2020-04-16 16:00:00 +1000,,,23.9,0.609
Blacktown (NSW),2020-04-16 17:00:00 +1000,,,23.8,0.81
Blacktown (NSW),2020-04-16 18:00:00 +1000,,,23.2,0.304
Blacktown (NSW),2020-04-17 07:00:00 +1000,,,17.9,0.029
Blacktown (NSW),2020-04-17 08:00:00 +1000,,,19.8,1.32
Blacktown (NSW),2020-04-17 09:00:00 +1000,,,21.0,7.622
Blacktown (NSW),2020-04-17 10:00:00 +1000,,,21.7,11.75
Blacktown (NSW),2020-04-17 11:00:00 +1000,,,23.2,13.882
Blacktown (NSW),2020-04-17 12:00:00 +1000,,,24.1,14.847
Blacktown (NSW),2020-04-17 13:00:00 +1000,,,25.4,14.611
Blacktown (NSW),2020-04-17 14:00:00 +1000,,,26.5,11.028
Blacktown (NSW),2020-04-17 15:00:00 +1000,,,26.7,3.53
Blacktown (NSW),2020-04-17 16:00:00 +1000,,,26.1,3.274
Blacktown (NSW),2020-04-17 17:00:00 +1000,,,23.5,1.609
Blacktown (NSW),2020-04-17 18:00:00 +1000,,,20.9,0.137
Blacktown (NSW),2020-04-18 07:00:00 +1000,,,9.5,0.049
Blacktown (NSW),2020-04-18 08:00:00 +1000,,,12.4,1.209
Blacktown (NSW),2020-04-18 09:00:00 +1000,,,15.6,6.444
Blacktown (NSW),2020-04-18 10:00:00 +1000,,,17.9,10.51
Blacktown (NSW),2020-04-18 11:00:00 +1000,,,20.0,13.988
Blacktown (NSW),2020-04-18 12:00:00 +1000,,,21.3,14.861
Blacktown (NSW),2020-04-18 13:00:00 +1000,,,22.3,14.736
Blacktown (NSW),2020-04-18 14:00:00 +1000,,,23.0,10.937
Blacktown (NSW),2020-04-18 15:00:00 +1000,,,23.1,3.506
Blacktown (NSW),2020-04-18 16:00:00 +1000,,,21.5,3.204
Blacktown (NSW),2020-04-18 17:00:00 +1000,,,19.3,1.489
Blacktown (NSW),2020-04-18 18:00:00 +1000,,,17.6,0.108
Blacktown (NSW),2020-04-19 07:00:00 +1000,,,12.0,0.101
Blacktown (NSW),2020-04-19 08:00:00 +1000,,,13.4,1.414
Blacktown (NSW),2020-04-19 09:00:00 +1000,,,16.4,6.876
Blacktown (NSW),2020-04-19 10:00:00 +1000,,,18.3,11.417
Blacktown (NSW),2020-04-19 11:00:00 +1000,,,20.2,13.541
Blacktown (NSW),2020-04-19 12:00:00 +1000,,,20.3,10.358
Blacktown (NSW),2020-04-19 13:00:00 +1000,,,20.7,12.658
Blacktown (NSW),2020-04-19 14:00:00 +1000,,,21.1,4.845
Blacktown (NSW),2020-04-19 15:00:00 +1000,,,20.6,3.942
Blacktown (NSW),2020-04-19 16:00:00 +1000,,,20.4,2.921
Blacktown (NSW),2020-04-19 17:00:00 +1000,,,18.7,1.447
Blacktown (NSW),2020-04-19 18:00:00 +1000,,,17.1,0.12
Blacktown (NSW),2020-04-20 07:00:00 +1000,,,12.9,0.0
Blacktown (NSW),2020-04-20 08:00:00 +1000,,,13.6,0.465
Blacktown (NSW),2020-04-20 09:00:00 +1000,,,14.2,1.823
Blacktown (NSW),2020-04-20 10:00:00 +1000,,,14.9,2.254
Blacktown (NSW),2020-04-20 11:00:00 +1000,,,15.6,2.656
Blacktown (NSW),2020-04-20 12:00:00 +1000,,,17.1,3.398
Blacktown (NSW),2020-04-20 13:00:00 +1000,,,18.0,2.994
Blacktown (NSW),2020-04-20 14:00:00 +1000,,,18.9,2.887
Blacktown (NSW),2020-04-20 15:00:00 +1000,,,18.8,3.572
Blacktown (NSW),2020-04-20 16:00:00 +1000,,,18.6,1.714
Blacktown (NSW),2020-04-20 17:00:00 +1000,,,18.7,1.12
Blacktown (NSW),2020-04-20 18:00:00 +1000,,,17.8,0.183
Blacktown (NSW),2020-04-21 07:00:00 +1000,,,10.6,0.025
Blacktown (NSW),2020-04-21 08:00:00 +1000,,,14.7,1.126
Blacktown (NSW),2020-04-21 09:00:00 +1000,,,19.0,6.983
Blacktown (NSW),2020-04-21 10:00:00 +1000,,,20.0,11.215
Blacktown (NSW),2020-04-21 11:00:00 +1000,,,22.1,13.353
Blacktown (NSW),2020-04-21 12:00:00 +1000,,,23.0,13.842
Blacktown (NSW),2020-04-21 13:00:00 +1000,,,23.7,13.675
Blacktown (NSW),2020-04-21 14:00:00 +1000,,,24.7,9.952
Blacktown (NSW),2020-04-21 15:00:00 +1000,,,24.6,3.282
Blacktown (NSW),2020-04-21 16:00:00 +1000,,,24.0,2.958
Blacktown (NSW),2020-04-21 17:00:00 +1000,,,22.1,1.117
Blacktown (NSW),2020-04-21 18:00:00 +1000,,,20.6,0.076
Blacktown (NSW),2020-04-22 07:00:00 +1000,,,12.0,0.094
Blacktown (NSW),2020-04-22 08:00:00 +1000,,,16.5,1.057
Blacktown (NSW),2020-04-22 09:00:00 +1000,,,19.0,7.129
Blacktown (NSW),2020-04-22 10:00:00 +1000,,,21.3,11.319
Blacktown (NSW),2020-04-22 11:00:00 +1000,,,22.7,13.621
Blacktown (NSW),2020-04-22 12:00:00 +1000,,,23.4,14.422
Blacktown (NSW),2020-04-22 13:00:00 +1000,,,24.1,13.288
Blacktown (NSW),2020-04-22 14:00:00 +1000,,,24.4,9.782
Blacktown (NSW),2020-04-22 15:00:00 +1000,,,25.1,3.376
Blacktown (NSW),2020-04-22 16:00:00 +1000,,,23.8,2.943
Blacktown (NSW),2020-04-22 17:00:00 +1000,,,21.0,0.986
Blacktown (NSW),2020-04-22 18:00:00 +1000,,,18.7,0.092
Blacktown (NSW),2020-04-23 07:00:00 +1000,,,10.8,0.058
Blacktown (NSW),2020-04-23 08:00:00 +1000,,,13.0,0.99
Blacktown (NSW),2020-04-23 09:00:00 +1000,,,14.9,6.698
Blacktown (NSW),2020-04-23 10:00:00 +1000,,,18.4,11.201
Blacktown (NSW),2020-04-23 11:00:00 +1000,,,20.5,13.77
Blacktown (NSW),2020-04-23 12:00:00 +1000,,,22.0,14.314
Blacktown (NSW),2020-04-23 13:00:00 +1000,,,22.7,14.3
Blacktown (NSW),2020-04-23 14:00:00 +1000,,,23.4,9.935
Blacktown (NSW),2020-04-23 15:00:00 +1000,,,23.5,3.203
Blacktown (NSW),2020-04-23 16:00:00 +1000,,,23.8,2.874
Blacktown (NSW),2020-04-23 17:00:00 +1000,,,21.6,1.147
Blacktown (NSW),2020-04-23 18:00:00 +1000,,,18.6,0.125
Blacktown (NSW),2020-04-24 07:00:00 +1000,,,13.7,0.037
Blacktown (NSW),2020-04-24 08:00:00 +1000,,,17.8,0.856
Blacktown (NSW),2020-04-24 09:00:00 +1000,,,20.6,6.547
Blacktown (NSW),2020-04-24 10:00:00 +1000,,,23.1,10.814
Blacktown (NSW),2020-04-24 11:00:00 +1000,,,24.5,12.937
Blacktown (NSW),2020-04-24 12:00:00 +1000,,,25.2,13.781
Blacktown (NSW),2020-04-24 13:00:00 +1000,,,25.4,13.565
Blacktown (NSW),2020-04-24 14:00:00 +1000,,,27.2,9.24
Blacktown (NSW),2020-04-24 15:00:00 +1000,,,27.0,3.056
Blacktown (NSW),2020-04-24 16:00:00 +1000,,,26.2,2.697
Blacktown (NSW),2020-04-24 17:00:00 +1000,,,23.8,0.773
Blacktown (NSW),2020-04-24 18:00:00 +1000,,,22.1,0.067
Blacktown (NSW),2020-04-25 07:00:00 +1000,,,11.7,0.07
Blacktown (NSW),2020-04-25 08:00:00 +1000,,,15.8,0.86
Blacktown (NSW),2020-04-25 09:00:00 +1000,,,17.7,6.582
Blacktown (NSW),2020-04-25 10:00:00 +1000,,,19.7,10.705
Blacktown (NSW),2020-04-25 11:00:00 +1000,,,23.1,12.946
Blacktown (NSW),2020-04-25 12:00:00 +1000,,,24.7,13.75
Blacktown (NSW),2020-04-25 13:00:00 +1000,,,25.6,13.771
Blacktown (NSW),2020-04-25 14:00:00 +1000,,,26.1,9.357
Blacktown (NSW),2020-04-25 15:00:00 +1000,,,26.4,3.013
Blacktown (NSW),2020-04-25 16:00:00 +1000,,,25.9,2.594
Blacktown (NSW),2020-04-25 17:00:00 +1000,,,24.0,0.711
Blacktown (NSW),2020-04-25 18:00:00 +1000,,,21.8,0.043
Blacktown (NSW),2020-04-26 07:00:00 +1000,,,13.4,0.044
Blacktown (NSW),2020-04-26 08:00:00 +1000,,,16.2,0.851
Blacktown (NSW),2020-04-26 09:00:00 +1000,,,18.4,5.579
Blacktown (NSW),2020-04-26 10:00:00 +1000,,,20.9,10.752
Blacktown (NSW),2020-04-26 11:00:00 +1000,,,23.9,10.189
Blacktown (NSW),2020-04-26 12:00:00 +1000,,,26.1,12.917
Blacktown (NSW),2020-04-26 13:00:00 +1000,,,25.1,9.832
Blacktown (NSW),2020-04-26 14:00:00 +1000,,,24.7,1.603
Blacktown (NSW),2020-04-26 15:00:00 +1000,,,24.3,0.989
Blacktown (NSW),2020-04-26 16:00:00 +1000,,,23.8,0.47
Blacktown (NSW),2020-04-26 17:00:00 +1000,,,23.2,0.139
Blacktown (NSW),2020-04-26 18:00:00 +1000,,,21.9,0.0
Blacktown (NSW),2020-04-27 07:00:00 +1000,,,13.3,0.044
Blacktown (NSW),2020-04-27 08:00:00 +1000,,,14.8,0.816
Blacktown (NSW),2020-04-27 09:00:00 +1000,,,17.7,5.021
Blacktown (NSW),2020-04-27 10:00:00 +1000,,,19.2,5.586
Blacktown (NSW),2020-04-27 11:00:00 +1000,,,21.1,9.561
Blacktown (NSW),2020-04-27 12:00:00 +1000,,,20.8,7.152
Blacktown (NSW),2020-04-27 13:00:00 +1000,,,20.8,4.891
Blacktown (NSW),2020-04-27 14:00:00 +1000,,,20.0,1.968
Blacktown (NSW),2020-04-27 15:00:00 +1000,,,19.8,2.666
Blacktown (NSW),2020-04-27 16:00:00 +1000,,,18.1,0.609
Blacktown (NSW),2020-04-27 17:00:00 +1000,,,18.1,0.624
Blacktown (NSW),2020-04-27 18:00:00 +1000,,,17.6,0.017
Blacktown (NSW),2020-04-28 07:00:00 +1000,,,16.4,0.021
Blacktown (NSW),2020-04-28 08:00:00 +1000,,,17.6,0.448
Blacktown (NSW),2020-04-28 09:00:00 +1000,,,18.8,1.271
Blacktown (NSW),2020-04-28 10:00:00 +1000,,,20.1,2.574
Blacktown (NSW),2020-04-28 11:00:00 +1000,,,20.4,4.16
Blacktown (NSW),2020-04-28 12:00:00 +1000,,,20.6,2.411
Blacktown (NSW),2020-04-28 13:00:00 +1000,,,21.0,2.652
Blacktown (NSW),2020-04-28 14:00:00 +1000,,,21.4,4.793
Blacktown (NSW),2020-04-28 15:00:00 +1000,,,21.0,1.672
Blacktown (NSW),2020-04-28 16:00:00 +1000,,,20.8,1.416
Blacktown (NSW),2020-04-28 17:00:00 +1000,,,19.8,0.842
Blacktown (NSW),2020-04-28 18:00:00 +1000,,,18.8,0.083
Blacktown (NSW),2020-04-29 07:00:00 +1000,,,16.9,0.085
Blacktown (NSW),2020-04-29 08:00:00 +1000,,,17.4,0.78
Blacktown (NSW),2020-04-29 09:00:00 +1000,,,18.4,1.212
Blacktown (NSW),2020-04-29 10:00:00 +1000,,,20.4,2.662
Blacktown (NSW),2020-04-29 11:00:00 +1000,,,24.1,6.449
Blacktown (NSW),2020-04-29 12:00:00 +1000,,,24.5,8.923
Blacktown (NSW),2020-04-29 13:00:00 +1000,,,24.6,8.837
Blacktown (NSW),2020-04-29 14:00:00 +1000,,,25.1,3.768
Blacktown (NSW),2020-04-29 15:00:00 +1000,,,24.6,2.551
Blacktown (NSW),2020-04-29 16:00:00 +1000,,,24.0,1.176
Blacktown (NSW),2020-04-29 17:00:00 +1000,,,23.4,0.121
Blacktown (NSW),2020-04-29 18:00:00 +1000,,,23.0,0.0
Blacktown (NSW),2020-04-30 07:00:00 +1000,,,15.8,0.011
Blacktown (NSW),2020-04-30 08:00:00 +1000,,,16.4,0.443
Blacktown (NSW),2020-04-30 09:00:00 +1000,,,17.1,2.098
Blacktown (NSW),2020-04-30 10:00:00 +1000,,,15.3,1.354
Blacktown (NSW),2020-04-30 11:00:00 +1000,,,13.4,0.883
Blacktown (NSW),2020-04-30 12:00:00 +1000,,,13.6,0.729
Blacktown (NSW),2020-04-30 13:00:00 +1000,,,13.5,2.756
Blacktown (NSW),2020-04-30 14:00:00 +1000,,,13.6,1.16
Blacktown (NSW),2020-04-30 15:00:00 +1000,,,13.4,0.751
Blacktown (NSW),2020-04-30 16:00:00 +1000,,,11.8,0.476
Blacktown (NSW),2020-04-30 17:00:00 +1000,,,11.2,0.225
Blacktown (NSW),2020-04-30 18:00:00 +1000,,,11.3,0.004
Blacktown (NSW),2020-05-01 07:00:00 +1000,,,11.1,0.068
Blacktown (NSW),2020-05-01 08:00:00 +1000,,,12.2,0.666
Blacktown (NSW),2020-05-01 09:00:00 +1000,,,13.3,6.617
Blacktown (NSW),2020-05-01 10:00:00 +1000,,,13.9,9.967
Blacktown (NSW),2020-05-01 11:00:00 +1000,,,14.5,10.044
Blacktown (NSW),2020-05-01 12:00:00 +1000,,,14.8,13.84
Blacktown (NSW),2020-05-01 13:00:00 +1000,,,14.9,14.945
Blacktown (NSW),2020-05-01 14:00:00 +1000,,,15.4,9.294
Blacktown (NSW),2020-05-01 15:00:00 +1000,,,15.2,2.918
Blacktown (NSW),2020-05-01 16:00:00 +1000,,,14.6,2.637
Blacktown (NSW),2020-05-01 17:00:00 +1000,,,13.2,0.858
Blacktown (NSW),2020-05-01 18:00:00 +1000,,,12.9,0.129
Blacktown (NSW),2020-05-02 07:00:00 +1000,,,12.7,0.057
Blacktown (NSW),2020-05-02 08:00:00 +1000,,,13.5,1.245
Blacktown (NSW),2020-05-02 09:00:00 +1000,,,12.9,4.89
Blacktown (NSW),2020-05-02 10:00:00 +1000,,,14.6,10.073
Blacktown (NSW),2020-05-02 11:00:00 +1000,,,15.6,14.547
Blacktown (NSW),2020-05-02 12:00:00 +1000,,,16.3,15.594
Blacktown (NSW),2020-05-02 13:00:00 +1000,,,16.8,15.21
Blacktown (NSW),2020-05-02 14:00:00 +1000,,,17.1,9.883
Blacktown (NSW),2020-05-02 15:00:00 +1000,,,16.8,2.676
Blacktown (NSW),2020-05-02 16:00:00 +1000,,,16.0,2.293
Blacktown (NSW),2020-05-02 17:00:00 +1000,,,14.5,0.479
Blacktown (NSW),2020-05-02 18:00:00 +1000,,,13.8,0.069
Blacktown (NSW),2020-05-03 07:00:00 +1000,,,8.4,0.011
Blacktown (NSW),2020-05-03 08:00:00 +1000,,,12.1,0.567
Blacktown (NSW),2020-05-03 09:00:00 +1000,,,14.0,6.234
Blacktown (NSW),2020-05-03 10:00:00 +1000,,,15.3,11.573
Blacktown (NSW),2020-05-03 11:00:00 +1000,,,16.7,14.035
Blacktown (NSW),2020-05-03 12:00:00 +1000,,,17.5,14.892
Blacktown (NSW),2020-05-03 13:00:00 +1000,,,18.3,14.647
Blacktown (NSW),2020-05-03 14:00:00 +1000,,,18.5,9.69
Blacktown (NSW),2020-05-03 15:00:00 +1000,,,19.0,2.754
Blacktown (NSW),2020-05-03 16:00:00 +1000,,,18.5,2.125
Blacktown (NSW),2020-05-03 17:00:00 +1000,,,14.4,0.38
Blacktown (NSW),2020-05-03 18:00:00 +1000,,,12.0,0.059
Blacktown (NSW),2020-05-04 07:00:00 +1000,,,4.7,0.006
Blacktown (NSW),2020-05-04 08:00:00 +1000,,,9.7,0.714
Blacktown (NSW),2020-05-04 09:00:00 +1000,,,12.1,5.857
Blacktown (NSW),2020-05-04 10:00:00 +1000,,,14.8,11.088
Blacktown (NSW),2020-05-04 11:00:00 +1000,,,16.5,12.883
Blacktown (NSW),2020-05-04 12:00:00 +1000,,,17.4,14.11
Blacktown (NSW),2020-05-04 13:00:00 +1000,,,18.2,13.932
Blacktown (NSW),2020-05-04 14:00:00 +1000,,,18.6,9.073
Blacktown (NSW),2020-05-04 15:00:00 +1000,,,17.7,3.142
Blacktown (NSW),2020-05-04 16:00:00 +1000,,,16.3,2.567
Blacktown (NSW),2020-05-04 17:00:00 +1000,,,14.6,0.484
Blacktown (NSW),2020-05-04 18:00:00 +1000,,,13.7,0.046
Blacktown (NSW),2020-05-05 07:00:00 +1000,,,12.3,0.0
Blacktown (NSW),2020-05-05 08:00:00 +1000,,,13.4,0.524
Blacktown (NSW),2020-05-05 09:00:00 +1000,,,14.6,1.747
Blacktown (NSW),2020-05-05 10:00:00 +1000,,,17.0,7.1
Blacktown (NSW),2020-05-05 11:00:00 +1000,,,18.3,13.27
Blacktown (NSW),2020-05-05 12:00:00 +1000,,,18.0,11.856
Blacktown (NSW),2020-05-05 13:00:00 +1000,,,19.5,6.786
Blacktown (NSW),2020-05-05 14:00:00 +1000,,,20.0,9.937
Blacktown (NSW),2020-05-05 15:00:00 +1000,,,18.1,2.996
Blacktown (NSW),2020-05-05 16:00:00 +1000,,,18.6,2.057
Blacktown (NSW),2020-05-05 17:00:00 +1000,,,16.6,0.377
Blacktown (NSW),2020-05-05 18:00:00 +1000,,,15.1,0.052
Blacktown (NSW),2020-05-06 07:00:00 +1000,,,7.5,0.001
Blacktown (NSW),2020-05-06 08:00:00 +1000,,,10.7,0.613
Blacktown (NSW),2020-05-06 09:00:00 +1000,,,13.9,5.61
Blacktown (NSW),2020-05-06 10:00:00 +1000,,,15.2,11.015
Blacktown (NSW),2020-05-06 11:00:00 +1000,,,17.3,13.343
Blacktown (NSW),2020-05-06 12:00:00 +1000,,,19.6,14.217
Blacktown (NSW),2020-05-06 13:00:00 +1000,,,20.2,14.104
Blacktown (NSW),2020-05-06 14:00:00 +1000,,,21.3,9.052
Blacktown (NSW),2020-05-06 15:00:00 +1000,,,21.2,1.78
Blacktown (NSW),2020-05-06 16:00:00 +1000,,,20.7,1.76
Blacktown (NSW),2020-05-06 17:00:00 +1000,,,19.0,0.351
Blacktown (NSW),2020-05-06 18:00:00 +1000,,,14.7,0.05
Blacktown (NSW),2020-05-07 07:00:00 +1000,,,8.4,0.017
Blacktown (NSW),2020-05-07 08:00:00 +1000,,,9.6,0.826
Blacktown (NSW),2020-05-07 09:00:00 +1000,,,11.6,2.932
Blacktown (NSW),2020-05-07 10:00:00 +1000,,,14.1,5.493
Blacktown (NSW),2020-05-07 11:00:00 +1000,,,16.8,7.122
Blacktown (NSW),2020-05-07 12:00:00 +1000,,,18.2,9.14
Blacktown (NSW),2020-05-07 13:00:00 +1000,,,20.6,9.366
Blacktown (NSW),2020-05-07 14:00:00 +1000,,,22.5,8.095
Blacktown (NSW),2020-05-07 15:00:00 +1000,,,22.5,2.582
Blacktown (NSW),2020-05-07 16:00:00 +1000,,,21.3,1.792
Blacktown (NSW),2020-05-07 17:00:00 +1000,,,20.4,0.639
Blacktown (NSW),2020-05-07 18:00:00 +1000,,,19.0,0.028
Blacktown (NSW),2020-05-08 07:00:00 +1000,,,13.6,0.018
Blacktown (NSW),2020-05-08 08:00:00 +1000,,,15.2,0.532
Blacktown (NSW),2020-05-08 09:00:00 +1000,,,18.5,5.077
Blacktown (NSW),2020-05-08 10:00:00 +1000,,,21.4,10.623
Blacktown (NSW),2020-05-08 11:00:00 +1000,,,22.4,13.054
Blacktown (NSW),2020-05-08 12:00:00 +1000,,,23.9,13.807
Blacktown (NSW),2020-05-08 13:00:00 +1000,,,25.1,13.497
Blacktown (NSW),2020-05-08 14:00:00 +1000,,,25.6,8.486
Blacktown (NSW),2020-05-08 15:00:00 +1000,,,25.8,1.705
Blacktown (NSW),2020-05-08 16:00:00 +1000,,,25.7,1.572
Blacktown (NSW),2020-05-08 17:00:00 +1000,,,22.2,0.405
Blacktown (NSW),2020-05-08 18:00:00 +1000,,,18.9,0.039
Blacktown (NSW),2020-05-09 07:00:00 +1000,,,13.9,0.075
Blacktown (NSW),2020-05-09 08:00:00 +1000,,,16.5,0.458
Blacktown (NSW),2020-05-09 09:00:00 +1000,,,18.7,3.215
Blacktown (NSW),2020-05-09 10:00:00 +1000,,,19.1,3.505
Blacktown (NSW),2020-05-09 11:00:00 +1000,,,21.5,6.373
Blacktown (NSW),2020-05-09 12:00:00 +1000,,,24.0,10.628
Blacktown (NSW),2020-05-09 13:00:00 +1000,,,24.4,13.73
Blacktown (NSW),2020-05-09 14:00:00 +1000,,,24.3,6.032
Blacktown (NSW),2020-05-09 15:00:00 +1000,,,24.3,3.179
Blacktown (NSW),2020-05-09 16:00:00 +1000,,,23.7,1.953
Blacktown (NSW),2020-05-09 17:00:00 +1000,,,22.0,0.393
Blacktown (NSW),2020-05-09 18:00:00 +1000,,,20.4,0.035
Blacktown (NSW),2020-05-10 07:00:00 +1000,,,9.6,0.0
Blacktown (NSW),2020-05-10 08:00:00 +1000,,,11.0,0.473
Blacktown (NSW),2020-05-10 09:00:00 +1000,,,12.3,5.323
Blacktown (NSW),2020-05-10 10:00:00 +1000,,,13.5,11.479
Blacktown (NSW),2020-05-10 11:00:00 +1000,,,15.1,13.923
Blacktown (NSW),2020-05-10 12:00:00 +1000,,,15.9,14.774
Blacktown (NSW),2020-05-10 13:00:00 +1000,,,16.7,14.515
Blacktown (NSW),2020-05-10 14:00:00 +1000,,,16.3,9.229
Blacktown (NSW),2020-05-10 15:00:00 +1000,,,16.7,1.55
Blacktown (NSW),2020-05-10 16:00:00 +1000,,,15.2,1.54
